sample_id,BART_post_rouge1,T5large_post_rouge1,BART_post_rouge2,T5large_post_rouge2,BART_post_rougel,T5large_post_rougel,BART_post_bleu,T5large_post_bleu,BART_post_meteor,T5large_post_meteor
6095,0.475,0.3619047619047619,0.3291139240506329,0.13592233009708737,0.3625,0.2476190476190476,0.2056055401244315,0.018241664109361407,0.36464720791431604,0.1882876168005173
6096,0.32432432432432434,0.3025210084033614,0.11009174311926606,0.15384615384615385,0.21621621621621623,0.20168067226890754,0.09974743613703871,0.10732507942877811,0.19806482655025115,0.24956685030138923
6097,0.4684684684684685,0.47619047619047616,0.22018348623853212,0.23300970873786406,0.3423423423423423,0.32380952380952377,0.07764970054343008,0.0882282125591373,0.40315702479338844,0.39618200836820083
6098,0.6577181208053693,0.7272727272727273,0.46258503401360546,0.5740740740740741,0.6040268456375839,0.6909090909090909,0.2859348571282733,0.2830816761011497,0.5825768866007316,0.5816433379634577
6099,0.2385321100917431,0.47727272727272724,0.018691588785046728,0.23255813953488372,0.16513761467889906,0.4090909090909091,0.004944146150086003,0.03460138364981745,0.11928429423459244,0.2759186295257595
6100,0.3720930232558139,0.37037037037037035,0.17322834645669294,0.1509433962264151,0.248062015503876,0.2777777777777778,0.07769736682989342,0.10260552280961015,0.22883124627310675,0.24487870014315888
6101,0.5413533834586466,0.74,0.36641221374045807,0.5510204081632654,0.46616541353383456,0.38,0.2370759584776526,0.2873674882480666,0.5869958972544461,0.5503913894324853
6102,0.40462427745664736,0.2857142857142857,0.19883040935672514,0.07894736842105264,0.19653179190751446,0.12987012987012986,0.09562905231895451,0.014129338532764915,0.21467533711329226,0.10548523206751054
6103,0.5730994152046783,0.4852941176470588,0.24852071005917165,0.13432835820895525,0.23391812865497075,0.2794117647058823,0.12403169163760772,0.07844957156024769,0.4215993746097925,0.2850696730305025
6104,0.508108108108108,0.3515151515151515,0.19672131147540983,0.12269938650306748,0.32432432432432434,0.21818181818181817,0.06581600060065025,0.025041378783289263,0.31469497638779864,0.21835972553014918
6105,0.2891566265060241,0.43478260869565216,0.1728395061728395,0.14925373134328357,0.26506024096385544,0.28985507246376807,0.14298046332504014,0.05257328184652267,0.3309857954061013,0.3194154167691173
6106,0.6074074074074075,0.5436893203883495,0.3458646616541354,0.297029702970297,0.4888888888888889,0.4660194174757281,0.19748271437862192,0.10116629804259064,0.5154687589263323,0.351925925925926
6107,0.4276729559748428,0.38655462184873945,0.14012738853503184,0.08547008547008547,0.27672955974842767,0.16806722689075632,0.030899480007228697,0.011551997078333303,0.28476138681557417,0.19940647482014387
6108,0.3972602739726027,0.42105263157894735,0.19444444444444445,0.13740458015267176,0.2876712328767123,0.2255639097744361,0.11251428812028542,0.06141312100865394,0.39941035562926114,0.2981559322033899
6109,0.5909090909090909,0.49541284403669733,0.3908045977011494,0.16822429906542055,0.4090909090909091,0.2568807339449541,0.2256301708307059,0.07984826550184568,0.60079422124438,0.31044885496183205
6110,0.5833333333333334,0.6440677966101694,0.37288135593220334,0.4310344827586207,0.5333333333333333,0.5932203389830508,0.2874133335914332,0.32142496866379255,0.47014700076635474,0.5926872818764711
6111,0.4153846153846154,0.4415584415584416,0.17187500000000003,0.16,0.3384615384615385,0.38961038961038963,0.07815771826500506,0.06964145603948566,0.40832558139534886,0.28880152209051724
6112,0.4761904761904762,0.43750000000000006,0.2206896551724138,0.15873015873015875,0.35374149659863946,0.28125000000000006,0.11428738009957445,0.0751910785254771,0.446902093232452,0.3214629324546952
6113,0.47540983606557374,0.6304347826086958,0.26666666666666666,0.35555555555555557,0.2459016393442623,0.32608695652173914,0.10805568035275923,0.15960518542971713,0.3576923076923077,0.3900233794092481
6114,0.5890410958904109,0.5733333333333334,0.3055555555555555,0.2837837837837838,0.4246575342465753,0.42666666666666664,0.18607850921108848,0.11685785708894116,0.515719801434087,0.47412482131451694
6115,0.456140350877193,0.4,0.2011834319526627,0.13071895424836602,0.2807017543859649,0.25806451612903225,0.13163035649120983,0.03415220285248803,0.2727474967258623,0.19924498306646937
6116,0.36879432624113473,0.421875,0.14388489208633093,0.17460317460317462,0.2695035460992908,0.35937500000000006,0.05604087970116237,0.08382113517368978,0.3284759507546155,0.34232982456140343
6117,0.43835616438356156,0.577319587628866,0.19444444444444442,0.3157894736842105,0.2602739726027397,0.4742268041237114,0.07826454088965197,0.18010906854428024,0.4014388489208633,0.3884890365266841
6118,0.5977011494252874,0.5411764705882354,0.3529411764705882,0.3132530120481928,0.5747126436781609,0.5176470588235295,0.1078020154078737,0.09370187147763513,0.4821205664600552,0.397891256109411
6119,0.32608695652173914,0.34567901234567905,0.17777777777777778,0.17721518987341775,0.2608695652173913,0.2962962962962963,0.10719805878705106,0.09741336245078028,0.28243847874720357,0.308294930875576
6120,0.5166666666666666,0.3478260869565218,0.13559322033898305,0.11111111111111112,0.36666666666666664,0.3043478260869565,0.03333646335466699,0.057960221421866125,0.3963176228051468,0.2159794671432728
6121,0.4756756756756757,0.5405405405405405,0.17486338797814208,0.27397260273972607,0.31351351351351353,0.39189189189189183,0.09263303785825298,0.1057762005365143,0.2831845285437052,0.31011189956331875
6122,0.4220183486238532,0.4303797468354431,0.16822429906542055,0.12987012987012986,0.2935779816513761,0.27848101265822783,0.06423955370993306,0.02546220860830141,0.2111324376199616,0.18130798823263183
6123,0.2903225806451613,0.4509803921568628,0.06557377049180328,0.18,0.16129032258064516,0.35294117647058826,0.009715634675637531,0.03924256072520281,0.12670565302144252,0.3070595148157475
6124,0.5153374233128833,0.5223880597014925,0.28571428571428575,0.28787878787878785,0.4171779141104294,0.41791044776119407,0.13520811385527234,0.11333527570351294,0.3405809711473435,0.32299425228718154
6125,0.6197183098591549,0.5904761904761905,0.3142857142857143,0.3495145631067961,0.39436619718309857,0.36190476190476195,0.1774557681555491,0.16572171852769532,0.5350667913859606,0.380356822664515
6126,0.6024096385542168,0.6341463414634146,0.2716049382716049,0.4,0.40963855421686746,0.41463414634146345,0.09366844558743417,0.1818852143562146,0.3084951456310679,0.5103278159435659
6127,0.49635036496350365,0.5688073394495414,0.28148148148148144,0.3364485981308411,0.3795620437956204,0.44036697247706424,0.12525363040116472,0.1795644421754438,0.4128239612016664,0.3607142857142857
6128,0.609375,0.5714285714285715,0.3015873015873016,0.3076923076923077,0.39062500000000006,0.38655462184873945,0.17798892346255527,0.16236299414316654,0.4229011397470178,0.41515408975052126
6129,0.35555555555555557,0.44943820224719105,0.04545454545454545,0.25287356321839083,0.22222222222222224,0.33707865168539325,0.010052070847919934,0.1284540270334685,0.20276539754491107,0.41020729336533057
6130,0.8247422680412371,0.7499999999999999,0.8,0.7419354838709677,0.8247422680412371,0.7499999999999999,0.5864631472853561,0.45131921809482634,0.8560750788040882,0.5601011953465188
6131,0.39999999999999997,0.39999999999999997,0.1769911504424779,0.16326530612244897,0.2608695652173913,0.26000000000000006,0.03236312194455884,0.02766682171634661,0.4289901412203571,0.3323408929200545
6132,0.4166666666666667,0.4086021505376344,0.15254237288135594,0.15384615384615385,0.21666666666666667,0.1935483870967742,0.086838357498545,0.08027377362053921,0.30278535141685314,0.20597905371567923
6133,0.25688073394495414,0.05333333333333333,0.1308411214953271,0.0,0.20183486238532108,0.05333333333333333,0.043665635504226245,0.004620856909230222,0.22548978478835421,0.013736263736263734
6134,0.375,0.31446540880503143,0.16455696202531647,0.089171974522293,0.25,0.1761006289308176,0.1270441943629301,0.0447415799170014,0.28056239036507696,0.20423296158612145
6135,0.38,0.5060240963855421,0.16326530612244897,0.3209876543209877,0.19999999999999998,0.4578313253012048,0.034838498034204704,0.26539399994325336,0.27533921698223246,0.41894353369763204
6136,0.4594594594594595,0.37398373983739835,0.1232876712328767,0.11570247933884298,0.3108108108108108,0.26016260162601623,0.029350479858027505,0.03053880075083444,0.35222394647211747,0.24659697508896794
6137,0.46478873239436613,0.3333333333333333,0.2857142857142857,0.169811320754717,0.39436619718309857,0.2777777777777778,0.13966997739593126,0.025966006677875943,0.34865070230881245,0.15990194960665832
6138,0.33333333333333337,0.4,0.16326530612244897,0.11235955056179775,0.23232323232323235,0.1888888888888889,0.10887136298956077,0.05414018177630807,0.2523706520228495,0.2290918134280983
6139,0.5931034482758619,0.6126126126126127,0.3076923076923077,0.27522935779816515,0.3586206896551724,0.3963963963963964,0.13539084078327623,0.03929527076347705,0.46286484723641874,0.38373233977470333
6140,0.4260355029585799,0.5125000000000001,0.09580838323353294,0.189873417721519,0.1893491124260355,0.325,0.021774867726792466,0.075275663968289,0.22655171005539304,0.28298407628441885
6141,0.6459627329192547,0.35460992907801414,0.4276729559748428,0.11510791366906475,0.5341614906832297,0.19858156028368795,0.2969050345378563,0.07366497400417604,0.5390537637919268,0.2055393586005831
6142,0.6486486486486486,0.544,0.3698630136986301,0.2601626016260163,0.43243243243243246,0.464,0.21007672821081755,0.06882877582016421,0.43825567650671754,0.302662765574075
6143,0.5,0.39473684210526316,0.2653061224489796,0.2162162162162162,0.26,0.2631578947368421,0.09514824286618344,0.06808758951132071,0.4065656565656566,0.24513722355448972
6144,0.4242424242424242,0.3603603603603604,0.29230769230769227,0.1834862385321101,0.28787878787878785,0.2522522522522523,0.20653553194976604,0.14996166039233155,0.2919406394164407,0.25904324207648305
6145,0.5031446540880503,0.5098039215686274,0.29299363057324845,0.31788079470198677,0.26415094339622647,0.2745098039215686,0.09255343418683858,0.14564077509063833,0.38220956753775287,0.3581843191196699
6146,0.7866666666666666,0.732394366197183,0.7297297297297296,0.6428571428571429,0.7733333333333334,0.704225352112676,0.6262968125922077,0.49719175639862173,0.6758791533142182,0.5786222020893356
6147,0.40718562874251496,0.34246575342465757,0.14545454545454548,0.09722222222222222,0.25149700598802394,0.16438356164383564,0.05198881571495403,0.008102754557285676,0.2888813610358325,0.18066658922178455
6148,0.38461538461538464,0.2122905027932961,0.11650485436893206,0.04519774011299435,0.25,0.1340782122905028,0.06586828065543647,0.00451274644522489,0.1775139664804469,0.09011688817049808
6149,0.3053435114503817,0.4814814814814815,0.046511627906976744,0.18867924528301888,0.183206106870229,0.2962962962962963,0.009728460675427975,0.01724238094365947,0.20850821167883216,0.3242501056189269
6150,0.3050847457627119,0.2105263157894737,0.12068965517241378,0.027027027027027025,0.27118644067796605,0.13157894736842105,0.020003293663273032,0.013348384778219534,0.2152906893592678,0.11363636363636365
6151,0.42276422764227645,0.5208333333333334,0.23140495867768593,0.276595744680851,0.3252032520325203,0.3333333333333333,0.0611920867303332,0.033310994267886515,0.378626102390593,0.3534441805225653
6152,0.3648648648648648,0.3206106870229008,0.04109589041095891,0.015503875968992248,0.16216216216216214,0.12213740458015267,0.02086194057949552,0.00787134397377852,0.19087011897191167,0.14916775456919062
6153,0.49586776859504134,0.4117647058823529,0.26890756302521013,0.2,0.3801652892561984,0.27450980392156865,0.15644027486606454,0.09623329638024435,0.40977202952511604,0.32324128597420526
6154,0.4878048780487804,0.33333333333333337,0.18181818181818182,0.10638297872340427,0.21138211382113822,0.22916666666666669,0.12851766330991743,0.042184109280176796,0.3306463326071169,0.20015357905982908
6155,0.42500000000000004,0.37499999999999994,0.12658227848101264,0.15492957746478875,0.225,0.20833333333333331,0.03270064522760931,0.03150998407176326,0.25335824203972257,0.2048900834403081
6156,0.4615384615384615,0.11764705882352941,0.2696629213483146,0.04,0.32967032967032966,0.11764705882352941,0.04298807144691974,0.0063548059933432955,0.39609162703804346,0.09162303664921467
6157,0.5088757396449705,0.4459459459459459,0.41916167664670656,0.24657534246575344,0.4733727810650888,0.3783783783783784,0.3024509723362088,0.12434840575983915,0.37612115103669164,0.24394138284220818
6158,0.4191616766467066,0.4925373134328358,0.18181818181818185,0.22727272727272727,0.26347305389221554,0.22388059701492535,0.07801247790323085,0.03432511962559945,0.33128534311477925,0.24194259836499443
6159,0.4203821656050955,0.4954128440366973,0.24516129032258066,0.29906542056074764,0.33121019108280253,0.42201834862385323,0.13375140490580628,0.18463173847857023,0.38026915345755496,0.4375984351978865
6160,0.49504950495049505,0.36893203883495146,0.22222222222222224,0.1188118811881188,0.297029702970297,0.27184466019417475,0.01534101995914583,0.008332125726972622,0.39651381909547734,0.23860290384810642
6161,0.7605633802816901,0.7067669172932332,0.6714285714285715,0.6412213740458016,0.7464788732394366,0.6917293233082707,0.5480166123722374,0.490377928161207,0.6631238913078535,0.601490867085409
6162,0.27272727272727276,0.25263157894736843,0.05555555555555555,0.0,0.18181818181818182,0.16842105263157894,0.01090348473196663,0.006263471403879857,0.18860640301318268,0.12035010940919037
6163,0.5517241379310345,0.4769230769230769,0.2807017543859649,0.18749999999999997,0.29310344827586204,0.29230769230769227,0.110094134875156,0.06576552054463353,0.4225549405897398,0.3733703055069079
6164,0.2542372881355932,0.2912621359223301,0.05172413793103448,0.0396039603960396,0.13559322033898305,0.15533980582524268,0.019678671382569235,0.005868131535243178,0.2109640831758034,0.13387463148228698
6165,0.45833333333333326,0.35999999999999993,0.22535211267605634,0.08163265306122448,0.33333333333333337,0.2,0.10523603901278324,0.013526360569457833,0.4452187379016648,0.2196807575046904
6166,0.21359223300970875,0.23404255319148937,0.0594059405940594,0.043478260869565216,0.13592233009708737,0.19148936170212766,0.01798253077782156,0.021026698141176792,0.15059241706161136,0.1407109921166146
6167,0.4745762711864407,0.46478873239436624,0.17142857142857146,0.1714285714285714,0.28248587570621464,0.22535211267605634,0.07121162851866551,0.009183871667733193,0.24745837663342704,0.23402266713800604
6168,0.628099173553719,0.5984251968503937,0.43697478991596633,0.4,0.5123966942148761,0.5196850393700788,0.27859695725825123,0.26881416374437905,0.5909248805905342,0.4983552631578947
6169,0.508108108108108,0.39473684210526316,0.22950819672131148,0.10666666666666669,0.22702702702702704,0.23684210526315788,0.10308603251828942,0.016244232169694627,0.33755528874216034,0.1935094048348953
6170,0.5426356589147286,0.3865546218487395,0.28346456692913385,0.20512820512820512,0.46511627906976744,0.2689075630252101,0.11627402860179976,0.030865080234759243,0.46338836964895747,0.34149576189639447
6171,0.36585365853658536,0.325,0.05,0.05128205128205128,0.1951219512195122,0.2,0.02515118408942346,0.006625722873170615,0.30659932659932665,0.16819571865443428
6172,0.4583333333333333,0.2830188679245283,0.22535211267605634,0.05769230769230769,0.3055555555555556,0.1509433962264151,0.15833322755743115,0.007246601379136802,0.35011017934749344,0.12266833537320435
6173,0.3664921465968586,0.3798882681564246,0.052910052910052914,0.1016949152542373,0.15706806282722513,0.2011173184357542,0.010151740122925667,0.019530012190431767,0.17875948237394024,0.17683498765197567
6174,0.35897435897435903,0.3194444444444444,0.15544041450777202,0.15492957746478872,0.24615384615384614,0.27777777777777773,0.08588296757628278,0.013935058293493886,0.23971263550588864,0.15624295377677566
6175,0.6547619047619049,0.7007299270072993,0.44578313253012053,0.562962962962963,0.5238095238095238,0.656934306569343,0.29939610284727286,0.26501450983944674,0.594788773148148,0.57146130040262
6176,0.6666666666666667,0.393939393939394,0.3896103896103897,0.26153846153846155,0.5,0.37878787878787873,0.2732905557292436,0.12853847261764983,0.4776166456494325,0.248703219857066
6177,0.7019867549668874,0.6857142857142857,0.5906040268456376,0.5942028985507246,0.543046357615894,0.6285714285714286,0.4516709684048381,0.4209667583327517,0.6183006711409396,0.6056884313923369
6178,0.4294478527607362,0.36507936507936506,0.04968944099378882,0.11290322580645161,0.2208588957055215,0.2222222222222222,0.011625078533379045,0.05916706803720833,0.24492959974687545,0.192783381210495
6179,0.5185185185185184,0.60431654676259,0.18045112781954883,0.2773722627737226,0.2666666666666666,0.4028776978417266,0.03763253142797838,0.09910574202572726,0.3020294151180025,0.4346790067174731
6180,0.47826086956521735,0.4393939393939394,0.2647058823529412,0.32307692307692304,0.3768115942028986,0.393939393939394,0.12829733433730092,0.158385921226595,0.2785681784478967,0.32834355828220857
6181,0.33663366336633666,0.3529411764705882,0.16161616161616163,0.19277108433734938,0.19801980198019803,0.2352941176470588,0.02877001236995154,0.015856224080797097,0.19722763699371884,0.20204064624432988
6182,0.37288135593220345,0.42553191489361697,0.13793103448275862,0.15217391304347824,0.23728813559322035,0.2340425531914894,0.0293343421274841,0.017480450957457313,0.3858496332518338,0.3437229671280277
6183,0.5205479452054795,0.4748201438848921,0.2361111111111111,0.17518248175182483,0.3561643835616438,0.28776978417266186,0.09754982423479194,0.013300951942695776,0.3204397326855845,0.2243561568202884
6184,0.3902439024390244,0.39215686274509803,0.13223140495867766,0.16,0.2764227642276423,0.27450980392156865,0.021891971610334866,0.12240056472760073,0.19858977587509447,0.2305347988416968
6185,0.5950413223140496,0.42424242424242425,0.2857142857142857,0.22680412371134023,0.4628099173553719,0.36363636363636365,0.08073897645767675,0.05558655162325089,0.37723309504036007,0.2475797140065725
6186,0.6382978723404256,0.6218487394957983,0.5035971223021584,0.4957264957264957,0.5390070921985815,0.5714285714285714,0.4435674489342029,0.3904898447222902,0.5852117380227428,0.48553654743390356
6187,0.42105263157894735,0.3595505617977528,0.26785714285714285,0.20689655172413793,0.3157894736842105,0.29213483146067415,0.18592208893071854,0.166887086590326,0.4723101876882676,0.33251589640198514
6188,0.6231884057971014,0.6446280991735537,0.3970588235294118,0.4705882352941177,0.5362318840579711,0.6115702479338843,0.2685550911887759,0.28734542927933554,0.5946666666666667,0.603252001669639
6189,0.3609022556390977,0.3793103448275862,0.07633587786259542,0.08771929824561403,0.18045112781954886,0.2068965517241379,0.009485004800204488,0.01089087591618903,0.1263823064770932,0.1639834323788943
6190,0.41221374045801523,0.5,0.21705426356589147,0.3333333333333333,0.33587786259541985,0.45652173913043476,0.02822752301534681,0.1744880537571001,0.31019818663243187,0.3717279297347764
6191,0.4220183486238532,0.41379310344827586,0.1308411214953271,0.09411764705882353,0.3302752293577982,0.29885057471264365,0.030016107598030254,0.030321620784425,0.3024390243902439,0.2148148148148148
6192,0.4333333333333333,0.4297520661157025,0.1694915254237288,0.16806722689075632,0.2833333333333333,0.2975206611570248,0.046141363116533024,0.028457024515317203,0.345990319204605,0.31740614334470985
6193,0.384,0.38596491228070173,0.0975609756097561,0.07142857142857142,0.192,0.17543859649122806,0.013527011149045306,0.012088823530642645,0.23376577113396718,0.189360400244754
6194,0.5952380952380951,0.6962025316455697,0.3975903614457831,0.5,0.44047619047619047,0.5822784810126582,0.29714221990680195,0.27985794515384355,0.4762299516797736,0.5232558139534883
6195,0.4626865671641791,0.43636363636363634,0.2575757575757575,0.16666666666666666,0.3432835820895523,0.2909090909090909,0.07378075310267983,0.02344459652213126,0.39843373372971236,0.24230316069873473
6196,0.22222222222222224,0.3783783783783784,0.041237113402061855,0.16666666666666666,0.18181818181818182,0.1891891891891892,0.00876496357013749,0.0349118425773897,0.2131776747161362,0.34504934734161097
6197,0.3611111111111111,0.2608695652173913,0.1830985915492958,0.022222222222222223,0.2638888888888889,0.15217391304347827,0.12272950629952453,0.005401335285841246,0.3230653643876784,0.11844840107179526
6198,0.5365853658536586,0.3098591549295775,0.225,0.08695652173913043,0.21951219512195122,0.16901408450704225,0.04003759215740338,0.007928399830171252,0.40609798906774985,0.2054542104293348
6199,0.5699481865284974,0.5333333333333334,0.27225130890052357,0.24539877300613497,0.27979274611398963,0.29090909090909095,0.17550672257533767,0.161893074115647,0.43721798924644023,0.34852659671771286
6200,0.5599999999999999,0.4587155963302752,0.3252032520325204,0.16822429906542055,0.36800000000000005,0.25688073394495414,0.1838857729823973,0.029012103318837724,0.41067631066230315,0.2605207134465959
6201,0.38596491228070173,0.36585365853658536,0.21428571428571427,0.12500000000000003,0.3333333333333333,0.24390243902439027,0.031714451489811175,0.06131385517106298,0.38479610084505067,0.29871061339592814
6202,0.21875,0.32786885245901637,0.03174603174603175,0.10000000000000002,0.125,0.22950819672131148,0.008719780366845377,0.024885256259951877,0.1541178601618162,0.13816925734024177
6203,0.3619047619047619,0.40816326530612246,0.13592233009708737,0.125,0.2476190476190476,0.2857142857142857,0.05280691702076565,0.024268523728281925,0.3443635608809866,0.4142060367454068
6204,0.4220183486238532,0.43298969072164945,0.22429906542056074,0.2105263157894737,0.3302752293577982,0.30927835051546393,0.08856387214544856,0.03426996601782155,0.34346938775510194,0.32698901048998685
6205,0.31764705882352945,0.37241379310344824,0.08333333333333334,0.1118881118881119,0.2352941176470588,0.1793103448275862,0.02802091206930267,0.012504657589155822,0.21276580185540264,0.20743012415576698
6206,0.6242038216560509,0.5,0.38709677419354843,0.3538461538461538,0.5095541401273885,0.43939393939393934,0.12760481302055482,0.06366803393311529,0.4366763712864071,0.3026541095890411
6207,0.6055045871559632,0.5490196078431373,0.48598130841121495,0.38,0.45871559633027525,0.4313725490196078,0.28125750236939967,0.1568167265872019,0.5287993646668111,0.43684710351377015
6208,0.6466165413533835,0.7850467289719625,0.5801526717557253,0.7047619047619049,0.6466165413533835,0.7850467289719625,0.2940945169366809,0.44176761380653273,0.7123400207540643,0.7526339472745046
6209,0.6947368421052632,0.4269662921348315,0.4731182795698925,0.20689655172413793,0.5052631578947369,0.38202247191011235,0.2773757466168988,0.08038616175563093,0.6587090713902309,0.2735294117647059
6210,0.4444444444444444,0.4805194805194805,0.1375,0.14473684210526314,0.32098765432098764,0.2727272727272727,0.06465504130515581,0.02133662998133118,0.24740368470365595,0.3387299086381118
6211,0.4285714285714286,0.4421052631578947,0.18750000000000003,0.2150537634408602,0.30612244897959184,0.23157894736842105,0.08963611446683191,0.1233395772044454,0.3047961630695444,0.36537129767739185
6212,0.48543689320388356,0.46808510638297873,0.31683168316831684,0.2608695652173913,0.33009708737864074,0.3191489361702127,0.1078020154078737,0.07430389052367198,0.2970059880239521,0.23593964334705075
6213,0.4466019417475729,0.2824858757062147,0.16666666666666666,0.08,0.2621359223300971,0.19209039548022602,0.04903645870037647,0.0075041079263693435,0.27534337843378437,0.13961158414800798
6214,0.616822429906542,0.5842696629213484,0.34285714285714286,0.367816091954023,0.3925233644859813,0.38202247191011235,0.23123046296226388,0.2798798074709021,0.4588410776832208,0.4813336184976593
6215,0.40816326530612246,0.3968253968253968,0.17931034482758623,0.24193548387096778,0.23129251700680273,0.30158730158730157,0.05094268034114236,0.11500917042374927,0.3306616541353384,0.34289632677267506
6216,0.42,0.3370786516853933,0.14285714285714285,0.045977011494252866,0.24,0.1797752808988764,0.03033691703566339,0.005500554342428728,0.261629279811098,0.1540541789940828
6217,0.45,0.42285714285714293,0.1313131313131313,0.1271676300578035,0.22,0.20571428571428568,0.048628397022253064,0.013944266427435814,0.2639420871559633,0.1497546515717372
6218,0.39520958083832336,0.4297520661157025,0.1090909090909091,0.13445378151260506,0.21556886227544908,0.23140495867768596,0.06387072069582532,0.009040334244750318,0.287952618925666,0.19885674931129474
6219,0.5859872611464968,0.37837837837837834,0.2451612903225806,0.12844036697247707,0.3312101910828026,0.2162162162162162,0.1074018832952662,0.08398518133238327,0.48945619671102714,0.2258791492558336
6220,0.43971631205673756,0.4713375796178344,0.24460431654676257,0.23225806451612901,0.3120567375886525,0.38216560509554137,0.12010950862160664,0.07742376169953884,0.27641950863988496,0.37268813775510207
6221,0.6108374384236454,0.3646408839779005,0.44776119402985076,0.10055865921787711,0.39408866995073893,0.1988950276243094,0.37714311265470635,0.04599948071334154,0.522149886509828,0.18843441271424813
6222,0.783625730994152,0.48,0.6153846153846154,0.3089430894308943,0.7368421052631577,0.4,0.45931711357135013,0.08300827455572164,0.7500023362739235,0.3124706985466479
6223,0.4098360655737705,0.5048543689320388,0.18333333333333332,0.1584158415841584,0.22950819672131148,0.2912621359223301,0.0890981315687346,0.108114475171339,0.2846809080335702,0.38107856236596566
6224,0.16494845360824745,0.24242424242424246,0.02105263157894737,0.15625,0.12371134020618557,0.24242424242424246,0.00846177132910779,0.026298250363371467,0.13537690839694658,0.06887052341597796
6225,0.5102040816326531,0.5714285714285715,0.28865979381443296,0.31213872832369943,0.3877551020408163,0.45714285714285713,0.23721239849137404,0.14167938161653532,0.37134988094204924,0.3277939102832381
6226,0.33333333333333337,0.23762376237623759,0.13846153846153844,0.0202020202020202,0.18181818181818182,0.11881188118811879,0.08494249983230026,0.005227798061351236,0.334168037381648,0.19478905251195602
6227,0.4383561643835616,0.37894736842105264,0.125,0.17204301075268816,0.2465753424657534,0.23157894736842105,0.013385469550375836,0.02057982565432966,0.3007097791798107,0.20049630779109587
6228,0.5283018867924528,0.45528455284552843,0.22929936305732485,0.16528925619834708,0.41509433962264153,0.3577235772357723,0.09460083086101953,0.08726235955258561,0.4306801736613603,0.30130142069550464
6229,0.30158730158730157,0.24999999999999994,0.06451612903225806,0.0425531914893617,0.23809523809523808,0.16666666666666669,0.010805568035275926,0.010507250720155353,0.19046087525673142,0.14162134783535935
6230,0.47058823529411764,0.4869565217391304,0.20512820512820515,0.26548672566371684,0.33613445378151263,0.4,0.11071612233722755,0.17870708686416362,0.32132544378698225,0.2837290322580645
6231,0.3816793893129771,0.448,0.12403100775193798,0.14634146341463414,0.22900763358778628,0.24,0.05828767347778088,0.013473308686830665,0.2698858371325847,0.22665902953931755
6232,0.3333333333333333,0.4096385542168674,0.1864406779661017,0.22222222222222224,0.2833333333333333,0.3614457831325302,0.09681501925037285,0.0796632022616816,0.2638984120018651,0.1936352602033075
6233,0.41379310344827586,0.638888888888889,0.1647058823529412,0.3714285714285715,0.29885057471264365,0.3055555555555555,0.03344035978652222,0.2782683483892406,0.2907274590163934,0.5643810554524841
6234,0.29197080291970795,0.6333333333333333,0.1037037037037037,0.4745762711864407,0.17518248175182483,0.45,0.0238837103212635,0.2675316087110023,0.1905222242361992,0.4815273765756302
6235,0.4948453608247423,0.48044692737430167,0.17708333333333334,0.13559322033898305,0.27835051546391754,0.2346368715083799,0.1305656735563845,0.024392420772301863,0.2978764692836549,0.27424212440353707
6236,0.3614457831325301,0.5068493150684932,0.10975609756097561,0.375,0.22891566265060245,0.4931506849315068,0.04651103707532236,0.2528077559573863,0.2753800499791753,0.3569550657633296
6237,0.3559322033898305,0.3181818181818182,0.12068965517241378,0.06153846153846154,0.23728813559322032,0.19696969696969696,0.027609001501256683,0.020091704040709382,0.2744880861094544,0.18326237706594292
6238,0.32500000000000007,0.41322314049586784,0.11392405063291139,0.18487394957983194,0.23750000000000002,0.3305785123966942,0.06430833018968714,0.0504737832379788,0.23624623813659734,0.2508594817353132
6239,0.5714285714285715,0.6451612903225806,0.2905982905982906,0.3956043956043956,0.4873949579831932,0.5806451612903226,0.10994596586820769,0.1852856309468324,0.4742507573306668,0.47277011363204496
6240,0.47058823529411764,0.4878048780487805,0.2985074626865672,0.3140495867768595,0.338235294117647,0.37398373983739835,0.20558126114415706,0.1378727567716783,0.33467980058779906,0.34730171138222726
6241,0.6216216216216217,0.5470085470085471,0.3835616438356164,0.39999999999999997,0.5405405405405405,0.5470085470085471,0.2741576399147152,0.21142176490105571,0.5579414630625429,0.40854849466463417
6242,0.6424242424242423,0.5815602836879433,0.3803680981595092,0.3597122302158273,0.496969696969697,0.48226950354609927,0.29274645003149363,0.18584766486135904,0.4548923958870909,0.3483469826375232
6243,0.3214285714285714,0.24719101123595505,0.0909090909090909,0.045977011494252866,0.17857142857142858,0.15730337078651685,0.012653299443953998,0.009452109758367617,0.2314096937139613,0.12634194831013917
6244,0.5523012552301255,0.39814814814814814,0.19409282700421943,0.08411214953271029,0.24267782426778242,0.16666666666666663,0.1103128460727367,0.01711931923993652,0.2370911460647531,0.1338495171331033
6245,0.4259259259259259,0.606060606060606,0.169811320754717,0.28865979381443296,0.3148148148148148,0.4646464646464646,0.03673190387281503,0.10696510169948514,0.2476663593559646,0.447241902834008
6246,0.3448275862068965,0.29411764705882354,0.21176470588235297,0.18181818181818182,0.29885057471264365,0.29411764705882354,0.08374423224805085,0.02733590008405116,0.4166564364457757,0.23965371621621623
6247,0.6165413533834587,0.7592592592592592,0.45801526717557245,0.6226415094339622,0.3759398496240602,0.4444444444444445,0.3270405309097767,0.331788224041445,0.5534357966222857,0.5703703703703703
