sample_id,BART_pre_rouge1,PEGASUS_pre_rouge1,BART_pre_rouge2,PEGASUS_pre_rouge2,BART_pre_rougel,PEGASUS_pre_rougel,BART_pre_bleu,PEGASUS_pre_bleu,BART_pre_meteor,PEGASUS_pre_meteor
3425,0.3225806451612903,0.41304347826086957,0.21978021978021975,0.2222222222222222,0.25806451612903225,0.30434782608695654,0.12982679446701692,0.11333496869438348,0.42592592592592593,0.4520192444423379
3426,0.28865979381443296,0.41269841269841273,0.08421052631578947,0.22950819672131145,0.18556701030927836,0.28571428571428575,0.011055446882286175,0.050256283813345105,0.2108134920634921,0.3548895899053628
3427,0.48,0.43902439024390244,0.24489795918367344,0.25,0.27999999999999997,0.3902439024390244,0.06801849612388956,0.15334753676242635,0.3987003931632946,0.30575342465753425
3428,0.26315789473684215,0.47887323943661975,0.07142857142857141,0.3478260869565218,0.14035087719298245,0.47887323943661975,0.010331208012220438,0.14519982865925052,0.18248175182481752,0.3758550123346042
3429,0.30769230769230765,0.38271604938271603,0.09929078014184396,0.16249999999999998,0.2517482517482518,0.23456790123456792,0.022782068679943826,0.0659448749914786,0.16636769723189482,0.22500291002211611
3430,0.42718446601941745,0.39436619718309857,0.1584158415841584,0.11594202898550725,0.19417475728155337,0.2535211267605634,0.09833222034604228,0.025192385093511873,0.3532615349955678,0.1857582164136075
3431,0.4329896907216495,0.5274725274725274,0.1473684210526316,0.24719101123595502,0.3505154639175258,0.48351648351648346,0.024071711972416043,0.04127648373153852,0.21963824289405684,0.37998633327700093
3432,0.2782608695652174,0.48717948717948717,0.07079646017699115,0.21052631578947367,0.15652173913043477,0.23076923076923075,0.009716419391683237,0.046306023586962085,0.21526687598116168,0.317948717948718
3433,0.4033613445378151,0.25,0.11965811965811965,0.06382978723404255,0.2352941176470588,0.14583333333333331,0.013159541785154804,0.005565285976443828,0.1912746344564526,0.10200642054574639
3434,0.3582089552238806,0.48780487804878053,0.12121212121212122,0.175,0.208955223880597,0.26829268292682923,0.018194190568107182,0.02371730262414166,0.2946173279542517,0.3827972847769773
3435,0.5178571428571429,0.5789473684210527,0.27272727272727276,0.32142857142857145,0.28571428571428575,0.3508771929824562,0.1440980710763132,0.23541981260195183,0.3705179282868526,0.4745043273230094
3436,0.45999999999999996,0.3877551020408163,0.2857142857142857,0.22916666666666669,0.28,0.24489795918367346,0.1302073057408704,0.12053884309706597,0.4540327129159617,0.369213524859354
3437,0.15053763440860213,0.2318840579710145,0.04395604395604395,0.08955223880597014,0.10752688172043011,0.11594202898550725,0.007517522301994743,0.018269610522575343,0.11238670694864047,0.22566282129123658
3438,0.5132743362831858,0.4485981308411215,0.1801801801801802,0.1523809523809524,0.3008849557522124,0.22429906542056074,0.0882282125591373,0.13413585169187675,0.370241447239498,0.36488439306358383
3439,0.4615384615384615,0.547945205479452,0.2921348314606742,0.2535211267605634,0.3736263736263736,0.4383561643835616,0.05113154533240717,0.06399636759144092,0.3850936764662079,0.4211241213154738
3440,0.39999999999999997,0.36000000000000004,0.1415929203539823,0.10204081632653061,0.22608695652173913,0.13999999999999999,0.015402383032385813,0.016961001258590354,0.29301092727597466,0.19655403144864503
3441,0.5952380952380953,0.5833333333333334,0.36585365853658536,0.2571428571428571,0.35714285714285715,0.4166666666666667,0.21322825633117098,0.10470942246902006,0.5098287312875052,0.3940276631075076
3442,0.38636363636363635,0.6938775510204082,0.3720930232558139,0.6808510638297872,0.38636363636363635,0.6938775510204082,0.21107555792005522,0.5076453300895118,0.679131869612069,0.8332316080729166
3443,0.3269230769230769,0.7272727272727272,0.15686274509803924,0.6391752577319586,0.2884615384615385,0.7272727272727272,0.03857150042180652,0.4535026511283494,0.23474117392246047,0.6165193027057227
3444,0.3404255319148936,0.32183908045977017,0.10869565217391304,0.18823529411764706,0.21276595744680848,0.25287356321839083,0.017480450957457313,0.06839765994385924,0.21758661887694145,0.19655525488188397
3445,0.26804123711340205,0.2962962962962963,0.12631578947368421,0.09433962264150944,0.16494845360824742,0.12962962962962962,0.036071422576736296,0.024735654061400793,0.24280812879387703,0.2006535947712418
3446,0.5636363636363637,0.3695652173913044,0.3888888888888889,0.06666666666666667,0.4727272727272727,0.19565217391304346,0.1933727459877744,0.013484505429337953,0.5364012430180158,0.1644736842105263
3447,0.31007751937984496,0.3716814159292035,0.06299212598425197,0.10810810810810811,0.186046511627907,0.21238938053097345,0.010995013566487844,0.0586272701474581,0.21357777335771913,0.188735686169261
3448,0.5454545454545455,0.4848484848484849,0.2790697674418605,0.24742268041237114,0.4318181818181818,0.38383838383838387,0.15585009162064722,0.13240628161243978,0.5165018822205876,0.32927461139896375
3449,0.5376344086021506,0.4347826086956522,0.2857142857142857,0.24444444444444444,0.2580645161290323,0.23913043478260868,0.1578847519689332,0.08218151301525976,0.3282916003280745,0.2605215906104931
3450,0.5401459854014597,0.5909090909090909,0.23703703703703705,0.35384615384615387,0.23357664233576642,0.33333333333333337,0.10614651950556135,0.12564368328481795,0.31857068497860636,0.35566159340847575
3451,0.46428571428571425,0.36036036036036034,0.19999999999999998,0.14678899082568808,0.2857142857142857,0.27027027027027023,0.013847426111348963,0.008768177902369204,0.22375979940965499,0.14987244897959182
3452,0.5333333333333334,0.5974025974025973,0.25,0.4,0.3555555555555556,0.44155844155844154,0.13330899000968388,0.3055580584359832,0.4281327543424317,0.5212782787533617
3453,0.4444444444444444,0.4745762711864407,0.12903225806451613,0.20689655172413796,0.17460317460317462,0.288135593220339,0.010646172132178689,0.01952663676555656,0.18183118741058651,0.20085144927536233
3454,0.4793388429752066,0.4909090909090909,0.25210084033613445,0.2777777777777778,0.3801652892561984,0.41818181818181815,0.17334186685065678,0.1549982088078587,0.29192298672247075,0.285479513269263
3455,0.6,0.4129032258064516,0.46835443037974683,0.20915032679738563,0.4375,0.23225806451612901,0.2806342211643137,0.09530158093304573,0.4656187245670135,0.2813172861078933
3456,0.3928571428571429,0.384,0.09090909090909091,0.09756097560975609,0.26785714285714285,0.24,0.06547226613208759,0.04326933948197396,0.30718616772608975,0.3033654442469095
3457,0.21428571428571427,0.2641509433962264,0.09090909090909093,0.1346153846153846,0.1607142857142857,0.16981132075471694,0.05185356610808797,0.08195622627235019,0.216181506849315,0.25275513441193914
3458,0.5178571428571429,0.5346534653465348,0.3636363636363636,0.2828282828282829,0.375,0.4158415841584159,0.17097212497608538,0.24509252549426944,0.40107709750566894,0.40776201676791873
3459,0.25287356321839083,0.44660194174757284,0.07058823529411766,0.25742574257425743,0.1839080459770115,0.34951456310679613,0.014422230040316385,0.2097701683444484,0.22507796684357387,0.4732095490716181
3460,0.5263157894736842,0.3622047244094488,0.17751479289940825,0.14400000000000002,0.22222222222222224,0.1889763779527559,0.012446078508226618,0.0044870505138297325,0.2604016130586179,0.14917840375586852
3461,0.6184210526315789,0.6710526315789473,0.32,0.5066666666666666,0.3289473684210526,0.5921052631578947,0.24902416299452507,0.38184939073143526,0.387015290037831,0.5091447428023929
3462,0.32098765432098764,0.35135135135135137,0.02531645569620253,0.02777777777777778,0.22222222222222224,0.27027027027027023,0.006409912521492096,0.007197244569941579,0.2074702157346785,0.15655512527719856
3463,0.6722689075630252,0.38749999999999996,0.42735042735042733,0.11392405063291139,0.3697478991596638,0.225,0.262178395496399,0.05900536843437774,0.5571663802978236,0.33572233993303613
3464,0.39344262295081966,0.2222222222222222,0.08333333333333334,0.03225806451612903,0.21311475409836064,0.15873015873015872,0.020662140418483518,0.004577777547308312,0.19464012251148544,0.0847457627118644
3465,0.38461538461538464,0.5714285714285714,0.13725490196078433,0.3106796116504854,0.25,0.3619047619047619,0.03178743908080704,0.04968655606678771,0.32863275294872824,0.4500978473581213
3466,0.3950617283950617,0.32258064516129037,0.1625,0.11475409836065573,0.18518518518518515,0.22580645161290322,0.07334243891906432,0.04770007897608428,0.3386556500089552,0.15785166479610924
3467,0.54320987654321,0.6984126984126985,0.5316455696202532,0.6885245901639345,0.54320987654321,0.6984126984126985,0.34463188675706485,0.5193746422641472,0.7355067813288837,0.8378500451671184
3468,0.628099173553719,0.4999999999999999,0.35294117647058826,0.25490196078431376,0.46280991735537197,0.3653846153846154,0.19616716317842428,0.15858040477697238,0.5946666666666667,0.3277185165181385
3469,0.35658914728682173,0.3636363636363636,0.14173228346456693,0.1443298969072165,0.23255813953488372,0.22222222222222224,0.0756291918671378,0.10959462661794082,0.3018608058608059,0.24727626459143967
3470,0.43103448275862066,0.22222222222222224,0.2631578947368421,0.06818181818181819,0.3275862068965517,0.15555555555555553,0.20214848298051383,0.010473590235546499,0.3902485720667539,0.11917359536407157
3471,0.6610169491525425,0.4403669724770642,0.48275862068965514,0.2803738317757009,0.4576271186440678,0.3486238532110092,0.38361206891627364,0.19606047177618405,0.4968220079020343,0.2891474184782608
3472,0.3870967741935484,0.44680851063829785,0.24590163934426232,0.17391304347826086,0.27419354838709675,0.3404255319148936,0.19340785946811012,0.03405361268324355,0.30638381909073764,0.26762589928057556
3473,0.3185840707964602,0.38461538461538464,0.12612612612612614,0.13725490196078433,0.2831858407079646,0.2884615384615385,0.03472997504372117,0.021228676075080832,0.235864837738374,0.1964594693791946
3474,0.39999999999999997,0.2950819672131147,0.09375000000000001,0.08333333333333334,0.19999999999999998,0.13114754098360656,0.01170203920745029,0.012620568313200308,0.18454264082196345,0.12428273612945838
3475,0.6582278481012658,0.5194805194805195,0.3376623376623376,0.24,0.3291139240506329,0.3896103896103896,0.04325015249131285,0.04175415561574823,0.4508928571428572,0.3659420289855072
3476,0.2222222222222222,0.3232323232323232,0.01886792452830189,0.10309278350515465,0.12962962962962962,0.24242424242424243,0.009781698624753966,0.028981838843679497,0.13,0.1727450239355001
3477,0.4347826086956521,0.3,0.28888888888888886,0.15384615384615385,0.3913043478260869,0.27499999999999997,0.14195234790032182,0.03958529875422186,0.4849137931034482,0.24784322475085532
3478,0.30357142857142855,0.3571428571428572,0.16363636363636366,0.1951219512195122,0.23214285714285715,0.26190476190476186,0.03447893528207808,0.051582498406848656,0.35941075975888853,0.41059639084507044
3479,0.3764705882352941,0.5074626865671642,0.1686746987951807,0.12307692307692307,0.21176470588235294,0.3283582089552239,0.07741549890764067,0.02687171577325079,0.4470359572400389,0.34875
3480,0.5862068965517241,0.4600000000000001,0.2631578947368421,0.22448979591836735,0.396551724137931,0.25999999999999995,0.09618256680059403,0.07783441081818457,0.33572233993303613,0.23875807940904895
3481,0.47619047619047616,0.4752475247524752,0.31067961165048547,0.303030303030303,0.4380952380952381,0.4554455445544554,0.2131340099618713,0.2375859734626917,0.3877257967692643,0.3546625756750961
3482,0.48214285714285715,0.4444444444444445,0.2545454545454546,0.268041237113402,0.25,0.3434343434343434,0.11467694088776575,0.11955976727866546,0.42825838414634143,0.40170498579178504
3483,0.5178571428571428,0.5391304347826087,0.18181818181818182,0.12389380530973451,0.2142857142857143,0.2434782608695652,0.02936330514257759,0.01560265648426458,0.21043771043771042,0.23688663282571912
3484,0.4324324324324324,0.21487603305785122,0.2935779816513761,0.06722689075630252,0.3063063063063063,0.19834710743801653,0.19730159248949716,0.00987087823004002,0.3306878306878307,0.12048716833405827
3485,0.7142857142857143,0.35514018691588783,0.48387096774193544,0.1904761904761905,0.5714285714285715,0.2990654205607476,0.26583435330197186,0.07932719275397,0.4832578922934077,0.18113342898134863
3486,0.31707317073170727,0.5,0.125,0.19354838709677422,0.17073170731707318,0.28125,0.03319866468914289,0.04176809773856606,0.3071726704326399,0.34589062210987104
3487,0.45360824742268036,0.3829787234042554,0.14736842105263157,0.10869565217391305,0.30927835051546393,0.1914893617021277,0.04238551357657521,0.032511717879212275,0.289403732617029,0.22868852459016395
3488,0.3225806451612903,0.4742268041237113,0.13114754098360656,0.2736842105263158,0.22580645161290322,0.32989690721649484,0.04458387044457819,0.08562572337549268,0.2033492822966507,0.3410584480030043
3489,0.2260869565217391,0.23529411764705882,0.07079646017699115,0.08,0.1565217391304348,0.17647058823529413,0.05294306808178317,0.04993779219026414,0.18571964687801568,0.1845166466105094
3490,0.5084745762711865,0.5,0.22413793103448276,0.22033898305084745,0.33898305084745767,0.33333333333333337,0.11236112302492379,0.0925835026254599,0.320339230247702,0.29300288184438034
3491,0.496551724137931,0.37606837606837606,0.22377622377622378,0.1565217391304348,0.3172413793103448,0.20512820512820512,0.08036884334791453,0.06578839347243148,0.3784786641929499,0.25878260869565217
3492,0.2876712328767123,0.4227642276422764,0.1527777777777778,0.2644628099173553,0.23287671232876714,0.3252032520325203,0.06921772402338763,0.1430098035675406,0.2474210186976144,0.3540921523248474
3493,0.28800000000000003,0.5106382978723404,0.06504065040650407,0.2826086956521739,0.128,0.2553191489361702,0.010524398322904265,0.16359969870699648,0.22502913960845888,0.35796161825726147
3494,0.7547169811320754,0.7169811320754716,0.6730769230769231,0.6538461538461539,0.7169811320754716,0.6792452830188679,0.5360314679304576,0.47263693235808124,0.6379126650660263,0.5739325339444262
3495,0.3925233644859813,0.43636363636363634,0.2095238095238095,0.22222222222222224,0.37383177570093457,0.4,0.07365611150212219,0.07630929300506366,0.24827529921218258,0.26834269939860006
3496,0.7083333333333333,0.6021505376344086,0.3829787234042554,0.32967032967032966,0.5208333333333334,0.4086021505376344,0.20539587882683497,0.14501294796693037,0.5103696098562629,0.346652719665272
3497,0.45588235294117646,0.3968253968253968,0.19402985074626866,0.14516129032258066,0.2794117647058823,0.2698412698412698,0.09383930216702106,0.015150540095689065,0.18223267973856214,0.14821911891074685
3498,0.45569620253164556,0.4927536231884059,0.23376623376623376,0.1791044776119403,0.3544303797468354,0.26086956521739135,0.12486557620383446,0.021988980507820433,0.42979942693409745,0.2340526398960546
3499,0.5147058823529411,0.45762711864406774,0.29850746268656714,0.2413793103448276,0.3970588235294118,0.30508474576271183,0.17494210739663932,0.01659038740318557,0.2603528899773444,0.20934110560854474
3500,0.4631578947368421,0.3571428571428571,0.17204301075268816,0.14634146341463414,0.2736842105263158,0.28571428571428575,0.01672191755429846,0.01919576709993771,0.31431296712486284,0.2467750677506775
3501,0.5813953488372093,0.7341772151898733,0.380952380952381,0.4935064935064935,0.5116279069767442,0.430379746835443,0.21700197724954975,0.18538887606579077,0.5140983779925179,0.5547112171837709
3502,0.3636363636363636,0.4444444444444444,0.06976744186046512,0.11428571428571428,0.2045454545454545,0.30555555555555564,0.012660998324628945,0.02048357963418464,0.1977401129943503,0.2705113485825311
3503,0.7563025210084034,0.7377049180327869,0.4957264957264957,0.4833333333333334,0.638655462184874,0.6229508196721312,0.24921397374846033,0.2873023609554776,0.6745895178569447,0.6836494589531027
3504,0.2380952380952381,0.37681159420289856,0.0975609756097561,0.14925373134328357,0.11904761904761905,0.20289855072463767,0.012780140290701365,0.09132147677490439,0.18805235107603047,0.29543994861913936
3505,0.46511627906976744,0.3272727272727273,0.2047244094488189,0.1111111111111111,0.3565891472868217,0.23636363636363636,0.10675266619978778,0.006100758799267399,0.28816825643300803,0.11758274738466812
3506,0.2956521739130435,0.40860215053763443,0.10619469026548671,0.1978021978021978,0.17391304347826086,0.3440860215053763,0.013283908610261847,0.03024571738166594,0.18740065802813952,0.21112351190476192
3507,0.6067415730337078,0.4144144144144144,0.4137931034482759,0.2201834862385321,0.4943820224719101,0.3243243243243243,0.31542247397416445,0.16544958579580413,0.45408620689655155,0.34164948453608246
3508,0.4938271604938271,0.4347826086956522,0.22784810126582278,0.2985074626865672,0.4444444444444445,0.40579710144927544,0.10987931098593881,0.15878174295086994,0.33452971093800304,0.34828807556080277
3509,0.4661654135338345,0.625,0.2748091603053435,0.4358974358974359,0.39097744360902253,0.55,0.17660662953607847,0.3001384535561195,0.439903381642512,0.5016098271230237
3510,0.35036496350364965,0.4411764705882353,0.11851851851851852,0.1791044776119403,0.13138686131386862,0.2647058823529412,0.02528878218509562,0.1315776808907341,0.22409638554216868,0.2595974970404194
3511,0.41071428571428575,0.3870967741935484,0.1636363636363636,0.15384615384615385,0.25,0.3440860215053763,0.08086063892733857,0.060427265096647025,0.2657789381176797,0.21544401544401548
3512,0.31460674157303375,0.39416058394160586,0.0909090909090909,0.10370370370370371,0.17977528089887643,0.18978102189781018,0.05239721268704018,0.013415875859261515,0.18910722630667867,0.14296941217732428
3513,0.5,0.5185185185185185,0.3111111111111111,0.430379746835443,0.3695652173913043,0.46913580246913583,0.22239611093214526,0.2628961430576114,0.34612490594431905,0.368989680913349
3514,0.4172661870503597,0.3469387755102041,0.1313868613138686,0.14583333333333334,0.2158273381294964,0.18367346938775508,0.02466714313882741,0.009148002442130501,0.2767792476141786,0.18830558539205156
3515,0.6086956521739131,0.45714285714285713,0.4666666666666667,0.27184466019417475,0.47826086956521735,0.38095238095238093,0.2823585657129226,0.17314850747534602,0.49554486020727884,0.33558111567717525
3516,0.5669291338582677,0.5964912280701754,0.32,0.3928571428571428,0.4881889763779528,0.5614035087719298,0.1837380790124041,0.2647991911482379,0.5373759354263266,0.470960401205937
3517,0.5128205128205129,0.5853658536585366,0.2727272727272727,0.37037037037037035,0.30769230769230765,0.4390243902439024,0.10972028103613875,0.21675648482788404,0.33031880223909205,0.4324755420377083
3518,0.47457627118644063,0.5043478260869566,0.24137931034482757,0.24778761061946902,0.3389830508474576,0.27826086956521734,0.03346926104158759,0.036925528907500116,0.2943406395975565,0.30027386541471046
3519,0.4948453608247423,0.3333333333333333,0.3368421052631579,0.13157894736842105,0.3917525773195876,0.23076923076923075,0.054084095016965296,0.021813844707419663,0.29634011970049834,0.14488963280677894
3520,0.5785123966942148,0.6804123711340205,0.35294117647058826,0.46315789473684216,0.33057851239669417,0.3917525773195876,0.1786196742659637,0.25533931545733835,0.4779807692307692,0.5196081391136337
3521,0.45999999999999996,0.32941176470588235,0.22448979591836737,0.14457831325301204,0.36,0.2588235294117647,0.10878661088699644,0.012361009756523563,0.36639386633160903,0.17381797439472682
3522,0.390625,0.36363636363636365,0.15873015873015875,0.1111111111111111,0.23437500000000003,0.2181818181818182,0.0860282573066849,0.015899186171344223,0.2472055745814308,0.17224987088595708
3523,0.5625,0.5842696629213484,0.4042553191489361,0.39080459770114945,0.45833333333333337,0.449438202247191,0.2031084287640555,0.2393744039545076,0.49034700256415054,0.4161834369031752
3524,0.44943820224719094,0.5822784810126581,0.25287356321839083,0.44155844155844154,0.38202247191011235,0.4050632911392405,0.16140128747932558,0.2788777655483987,0.32616836874204935,0.3929515418502203
3525,0.5769230769230769,0.46296296296296297,0.29411764705882354,0.1509433962264151,0.4038461538461538,0.3148148148148148,0.19383975177073368,0.03202340615204261,0.4168859201666684,0.2715328467153285
3526,0.46875000000000006,0.46956521739130436,0.19047619047619047,0.1592920353982301,0.29687500000000006,0.3130434782608696,0.15078683625381012,0.1131899507156799,0.3223569861426387,0.27124393151400966
3527,0.3595505617977528,0.4675324675324676,0.16091954022988506,0.16,0.20224719101123595,0.28571428571428575,0.032930782023683706,0.045041079605537826,0.2913838120104439,0.288168256433008
3528,0.4077669902912621,0.3043478260869565,0.13861386138613863,0.11111111111111112,0.2524271844660194,0.2173913043478261,0.03097556563100574,0.022895803348466488,0.26677193989855486,0.16536926147704592
3529,0.27999999999999997,0.21874999999999997,0.061224489795918366,0.06451612903225808,0.16,0.09375000000000001,0.00936579915264199,0.0072689081972424005,0.15873015873015872,0.08797653958944282
3530,0.46551724137931033,0.5,0.28070175438596495,0.3404255319148936,0.3103448275862069,0.5,0.15631077703292606,0.0759629810432054,0.22969125735924156,0.21271866589773167
3531,0.43010752688172044,0.5287356321839081,0.15384615384615385,0.28235294117647053,0.27956989247311825,0.41379310344827586,0.03344035978652222,0.2508684061588345,0.25889598540145986,0.39694188338087955
3532,0.3595505617977528,0.3466666666666666,0.1149425287356322,0.1095890410958904,0.2696629213483146,0.26666666666666666,0.02438440897812662,0.040817873232580605,0.2650198063380282,0.17964071856287425
3533,0.2549019607843137,0.2,0.04,0.03389830508474577,0.17647058823529413,0.18333333333333335,0.011363330168181546,0.008376567729140041,0.14996894760614277,0.12559288537549407
3534,0.5161290322580645,0.5245901639344261,0.24590163934426232,0.26666666666666666,0.3709677419354838,0.36065573770491804,0.09145272885684198,0.0941608627368254,0.35299005364052494,0.32656324964017275
3535,0.46601941747572817,0.4842105263157895,0.09900990099009901,0.15053763440860213,0.2912621359223301,0.2947368421052632,0.033999532042551135,0.014162049674185896,0.32513805575815313,0.19946669637200362
3536,0.3296703296703297,0.3448275862068966,0.08988764044943819,0.11764705882352941,0.21978021978021978,0.22988505747126436,0.015056549290686267,0.018067539286619538,0.18908576944291228,0.1821610615357284
3537,0.47058823529411764,0.4155844155844156,0.16,0.10666666666666666,0.21568627450980393,0.18181818181818182,0.02911523868036848,0.015634837417420597,0.27779705828532486,0.19481959282402736
3538,0.3770491803278689,0.5934065934065933,0.23333333333333334,0.24719101123595508,0.3278688524590164,0.39560439560439564,0.15643285250240488,0.09231995368356377,0.2390965732087227,0.34210098381982273
3539,0.5842696629213482,0.40963855421686746,0.3908045977011494,0.2222222222222222,0.38202247191011235,0.3373493975903615,0.2422443454287795,0.04995751153135051,0.4512249114521842,0.2755657259089754
3540,0.5060240963855421,0.43956043956043955,0.19753086419753085,0.20224719101123598,0.24096385542168677,0.3296703296703297,0.14493159280697498,0.12201289226013384,0.4371537396121883,0.43449557641201597
3541,0.5272727272727273,0.34090909090909094,0.25925925925925924,0.16279069767441862,0.2727272727272727,0.22727272727272727,0.15382146539001618,0.06749837700030831,0.34544758058266184,0.15435565488252523
3542,0.44230769230769235,0.4444444444444445,0.2549019607843137,0.25,0.3076923076923077,0.22222222222222224,0.10057666874514395,0.07020662805379731,0.4270498451774095,0.3082872928176795
3543,0.368421052631579,0.29787234042553196,0.14666666666666667,0.05755395683453237,0.2631578947368421,0.19858156028368795,0.04359154422364658,0.002208259518058404,0.19810508182601205,0.11438797596159661
3544,0.4727272727272728,0.5,0.20370370370370372,0.19402985074626866,0.19999999999999998,0.25,0.0760671536590235,0.08156933572167013,0.3054435483870967,0.2750159893017037
3545,0.509090909090909,0.4948453608247423,0.37037037037037035,0.35789473684210527,0.43636363636363634,0.3298969072164949,0.20732015744068344,0.12941971080018685,0.3094428387779105,0.2579812156197916
3546,0.38848920863309355,0.4411764705882353,0.16058394160583941,0.16417910447761194,0.20143884892086328,0.25,0.03147608621850078,0.08846358213328821,0.22829447075244694,0.2883871887722005
3547,0.4220183486238532,0.4615384615384615,0.11214953271028037,0.2368421052631579,0.18348623853211007,0.3846153846153846,0.027609001501256683,0.1100563555136007,0.31552094522019336,0.2979783462680847
3548,0.34146341463414637,0.4444444444444444,0.15,0.19999999999999998,0.21951219512195122,0.2222222222222222,0.07119802576104631,0.04751328860285592,0.27553159628631324,0.33572008685130855
3549,0.27083333333333337,0.28571428571428575,0.1276595744680851,0.09090909090909093,0.14583333333333334,0.16071428571428573,0.013723259953276423,0.01143354672983217,0.1636803956103509,0.1776890663118208
3550,0.40740740740740733,0.45045045045045046,0.1320754716981132,0.2018348623853211,0.2777777777777778,0.27027027027027023,0.02388750166095224,0.025906162098667605,0.24505046583850928,0.22375979940965499
3551,0.5060240963855422,0.4931506849315069,0.271604938271605,0.22535211267605634,0.26506024096385544,0.32876712328767127,0.05273653182808135,0.02209018794056411,0.38752169499295935,0.277960927960928
3552,0.326530612244898,0.4411764705882353,0.125,0.1818181818181818,0.24489795918367344,0.3529411764705882,0.031977964222591276,0.02221037943161108,0.2328763149752475,0.2126030718193272
3553,0.6744186046511628,0.5499999999999999,0.3333333333333333,0.288135593220339,0.4418604651162791,0.3,0.14441848316361852,0.15586554246516748,0.5100088127911367,0.5670362903225806
3554,0.31683168316831684,0.5283018867924528,0.10101010101010102,0.30769230769230765,0.21782178217821782,0.4528301886792453,0.014720536435712559,0.11271311825032913,0.21095420416687383,0.40355578952406024
3555,0.5233644859813085,0.52,0.17142857142857143,0.16326530612244897,0.3364485981308411,0.26,0.06788598698131297,0.0767713207708933,0.41246247464503044,0.33933628776545194
3556,0.5842696629213484,0.5,0.3218390804597701,0.35135135135135137,0.4719101123595506,0.47368421052631576,0.1958641343177127,0.22779432817072856,0.45404605263157904,0.33352489347387304
3557,0.6346153846153846,0.5154639175257731,0.31372549019607837,0.2105263157894737,0.3269230769230769,0.288659793814433,0.15491494874978723,0.04044456408377533,0.4370752928479674,0.30807453416149067
3558,0.36000000000000004,0.3023255813953488,0.16326530612244897,0.09523809523809526,0.30000000000000004,0.20930232558139533,0.03891040774055731,0.0105254480029192,0.23731203007518792,0.13335473000080236
3559,0.2916666666666667,0.3380281690140845,0.06382978723404256,0.05797101449275362,0.16666666666666669,0.16901408450704225,0.011003640569973154,0.015000550052901282,0.15463917525773196,0.12465373961218838
3560,0.47058823529411764,0.4117647058823529,0.19277108433734938,0.16,0.3764705882352941,0.2745098039215686,0.11772501252284812,0.09033497027943567,0.44722576530612235,0.36175466577128623
3561,0.2978723404255319,0.275,0.15217391304347827,0.1794871794871795,0.2765957446808511,0.275,0.09346500399980011,0.13182877145894317,0.3042328042328043,0.33280860553587827
3562,0.4827586206896552,0.46511627906976744,0.1754385964912281,0.1904761904761905,0.22413793103448276,0.20930232558139533,0.04253614543308663,0.025846837753125226,0.34726775956284156,0.27816475270957153
3563,0.6428571428571429,0.6236559139784946,0.39024390243902435,0.3516483516483516,0.47619047619047616,0.4086021505376344,0.18171155866676428,0.20172174108093874,0.47348925197100034,0.5156856130882105
3564,0.4444444444444444,0.16666666666666666,0.20754716981132074,0.0851063829787234,0.24074074074074073,0.125,0.036968436646617885,0.007612047907017271,0.27443457403338956,0.08376991923160883
3565,0.42424242424242425,0.4142011834319526,0.12307692307692308,0.10778443113772455,0.25757575757575757,0.2603550295857988,0.02292033319176969,0.012297414758886837,0.21849235358717564,0.2411106488049765
3566,0.4210526315789474,0.38000000000000006,0.10687022900763359,0.10204081632653061,0.2406015037593985,0.22,0.08632329467917436,0.03382638876202917,0.29462057748863735,0.14496460901386748
3567,0.3505154639175258,0.44680851063829785,0.16842105263157894,0.1956521739130435,0.2061855670103093,0.23404255319148937,0.10500646136500091,0.08973696712909868,0.22729124236252546,0.2918829296424453
3568,0.2588235294117647,0.2222222222222222,0.048192771084337345,0.05714285714285714,0.16470588235294117,0.1111111111111111,0.015749252146908223,0.015390648498210844,0.16957453321089688,0.12297226582940869
3569,0.29411764705882354,0.19148936170212763,0.09999999999999999,0.043478260869565216,0.15686274509803924,0.14893617021276595,0.01778457282450253,0.010088052449211222,0.2247594344538496,0.09630358167363332
3570,0.574712643678161,0.4888888888888889,0.3764705882352941,0.25,0.5287356321839081,0.3777777777777778,0.27265703974743605,0.17144340040043454,0.5554061283101871,0.4184794797039695
3571,0.3870967741935484,0.40404040404040403,0.15384615384615385,0.18556701030927839,0.3225806451612903,0.34343434343434337,0.06680779845473328,0.07091931299614851,0.2606477373558119,0.28836382113821135
3572,0.27868852459016397,0.4175824175824176,0.06666666666666667,0.2247191011235955,0.14754098360655737,0.24175824175824173,0.013319864208053298,0.06726491455423937,0.1820701411742127,0.19274611398963734
3573,0.5039370078740157,0.17647058823529413,0.17600000000000002,0.04,0.2677165354330709,0.1568627450980392,0.09447167566266614,0.005324778614201776,0.3508503246256008,0.08024604072398189
3574,0.35514018691588783,0.4035087719298246,0.09523809523809525,0.16071428571428573,0.205607476635514,0.3508771929824561,0.026732368827771365,0.03404781571501698,0.2032168799723279,0.30610010180647296
3575,0.4201680672268907,0.39999999999999997,0.13675213675213677,0.109375,0.18487394957983191,0.18461538461538463,0.02940674729284175,0.029214481468933323,0.23878550880978067,0.27244775072067967
3576,0.6588235294117646,0.6923076923076923,0.44047619047619047,0.5844155844155845,0.49411764705882355,0.6538461538461539,0.3043369502986715,0.3591950601045969,0.5842576847512354,0.5314491916558698
