sample_id,BART_post_rouge1,PEGASUS_post_rouge1,BART_post_rouge2,PEGASUS_post_rouge2,BART_post_rougel,PEGASUS_post_rougel,BART_post_bleu,PEGASUS_post_bleu,BART_post_meteor,PEGASUS_post_meteor
1749,0.5,0.6067415730337078,0.24528301886792453,0.367816091954023,0.3148148148148148,0.47191011235955055,0.15689441377845137,0.2592211917820537,0.29724520255863546,0.42083333333333334
1750,0.4285714285714286,0.4175824175824176,0.20833333333333334,0.22471910112359547,0.36734693877551017,0.3516483516483516,0.03885673820841032,0.03944737604618178,0.3275742668831789,0.28207014961981847
1751,0.43636363636363634,0.45161290322580644,0.2222222222222222,0.19780219780219782,0.2363636363636364,0.25806451612903225,0.08316539428117037,0.03738777702443413,0.40753658351656685,0.3486770382156222
1752,0.3636363636363636,0.3170731707317074,0.18556701030927836,0.15,0.30303030303030304,0.24390243902439027,0.09876007157432852,0.09791579531860735,0.43835978835978834,0.3335795629424438
1753,0.4742268041237113,0.42424242424242425,0.1473684210526316,0.18556701030927836,0.288659793814433,0.3232323232323232,0.047053556867151264,0.09565657435552219,0.2629212965097515,0.23689680214359055
1754,0.32323232323232326,0.2898550724637681,0.12371134020618556,0.08955223880597016,0.26262626262626265,0.2898550724637681,0.024229285889812952,0.018357725092546517,0.22884890031419597,0.1917191100106606
1755,0.34108527131782945,0.30769230769230765,0.15748031496062992,0.15789473684210525,0.17054263565891473,0.2564102564102564,0.07197850722448662,0.09897551030412388,0.3686430506498406,0.19740226337448558
1756,0.48275862068965514,0.36363636363636365,0.18823529411764706,0.06185567010309278,0.32183908045977005,0.16161616161616163,0.08504468118450445,0.013760338347015556,0.4281677767092877,0.2892721518987342
1757,0.46666666666666673,0.3486238532110092,0.23728813559322035,0.18691588785046728,0.36666666666666664,0.3119266055045872,0.16229339959378788,0.12611435407515673,0.4471567632577893,0.2408976773383553
1758,0.4869565217391304,0.5,0.26548672566371684,0.28571428571428575,0.4347826086956522,0.4166666666666667,0.1422969888267188,0.22103734484244444,0.5141637761001157,0.4014988348280488
1759,0.423076923076923,0.45783132530120485,0.1764705882352941,0.24691358024691357,0.23076923076923075,0.3373493975903615,0.027723124400360434,0.04993191312506256,0.18532909852682794,0.3090069284064665
1760,0.5348837209302325,0.591549295774648,0.38095238095238104,0.40579710144927533,0.4883720930232558,0.5633802816901409,0.25434292071719206,0.30034688478868904,0.46701570680628274,0.46765968867418145
1761,0.5333333333333333,0.5609756097560976,0.3300970873786408,0.35000000000000003,0.28571428571428575,0.3902439024390244,0.16264639720372043,0.1571525858431971,0.46402747428122476,0.3012771739130435
1762,0.607843137254902,0.48192771084337344,0.36,0.24691358024691357,0.35294117647058826,0.3855421686746988,0.18239336435292988,0.1663158830163828,0.49539445494100365,0.35853573253718496
1763,0.5862068965517242,0.6055045871559633,0.2456140350877193,0.22429906542056074,0.22413793103448276,0.23853211009174313,0.1058110856152991,0.051598548552934824,0.4535676919857711,0.4251428571428572
1764,0.5849056603773585,0.39560439560439564,0.3269230769230769,0.20224719101123595,0.43396226415094336,0.28571428571428575,0.2617722684835539,0.09732835514683608,0.465145828446321,0.2603345549845417
1765,0.49090909090909085,0.5813953488372092,0.3148148148148148,0.380952380952381,0.43636363636363634,0.2558139534883721,0.19872072157663753,0.1863452946039852,0.41905696457326885,0.3622928025746379
1766,0.5365853658536586,0.4109589041095891,0.225,0.08450704225352113,0.2682926829268293,0.1917808219178082,0.08096427645620342,0.0233464833213293,0.3834382200213211,0.317948717948718
1767,0.6055045871559633,0.4418604651162791,0.3551401869158878,0.2380952380952381,0.4954128440366972,0.32558139534883723,0.28720320892730355,0.09480505812266142,0.5144475338167058,0.24754901960784315
1768,0.5681818181818181,0.40579710144927533,0.20930232558139533,0.11940298507462685,0.29545454545454547,0.2318840579710145,0.09977790531676639,0.0202243304882254,0.45443977087780846,0.23946893586687754
1769,0.5546218487394957,0.449438202247191,0.376068376068376,0.13793103448275862,0.3865546218487395,0.15730337078651685,0.2618724352707444,0.01704920142902986,0.5237820640996343,0.23699410359205694
1770,0.40384615384615385,0.4197530864197531,0.19607843137254902,0.20253164556962022,0.28846153846153844,0.32098765432098764,0.09110982027783525,0.08360161095423953,0.43155696755395206,0.2988939606741573
1771,0.4225352112676056,0.46846846846846846,0.08571428571428572,0.12844036697247707,0.22535211267605634,0.2522522522522523,0.014847755848337078,0.024023068938790037,0.2380594261144402,0.18264840182648404
1772,0.4333333333333333,0.488888888888889,0.18644067796610167,0.2045454545454545,0.30000000000000004,0.2888888888888889,0.10226475084730065,0.06606631915137852,0.2950767936040396,0.23006594724220622
1773,0.5233644859813084,0.5773195876288659,0.24761904761904763,0.29473684210526313,0.3738317757009346,0.4536082474226804,0.16472062572414106,0.16181615822007675,0.35367819095977693,0.3866112385321101
1774,0.49673202614379086,0.5248226950354611,0.18543046357615892,0.17266187050359713,0.23529411764705882,0.2553191489361702,0.10122997413359126,0.025552155599377246,0.32691122967302483,0.28127875162214394
1775,0.42735042735042733,0.4,0.29565217391304344,0.2795698924731182,0.3760683760683761,0.37894736842105264,0.18497104627962851,0.21771426230383525,0.3553719008264462,0.3187869769054619
1776,0.4466019417475729,0.41379310344827586,0.25742574257425743,0.1647058823529412,0.36893203883495146,0.22988505747126436,0.1583270575591328,0.07749863556241195,0.24006478068357798,0.15151515151515152
1777,0.46017699115044247,0.4615384615384615,0.21621621621621623,0.23529411764705882,0.30088495575221236,0.3269230769230769,0.15090203245504347,0.13200730575878322,0.3697006228651798,0.3402402627717754
1778,0.2933333333333334,0.31000000000000005,0.08968609865470852,0.16161616161616163,0.1688888888888889,0.21,0.003528934085429507,0.0015268645005891228,0.1132058880290853,0.10635956465759151
1779,0.42748091603053434,0.5084745762711865,0.12403100775193798,0.13793103448275865,0.21374045801526717,0.25423728813559326,0.03693767144710042,0.06287944448005275,0.2897196261682242,0.3044538621461698
1780,0.32653061224489793,0.3764705882352941,0.125,0.14457831325301207,0.20408163265306123,0.2352941176470588,0.029909967069885617,0.03944418292494366,0.19524205030849542,0.2300200655801889
1781,0.47058823529411764,0.3058823529411765,0.12000000000000001,0.07228915662650603,0.25490196078431376,0.16470588235294115,0.01163493333191836,0.012932942767795315,0.26002752364020815,0.13157894736842105
1782,0.4672897196261682,0.4835164835164835,0.24761904761904763,0.22471910112359547,0.29906542056074764,0.32967032967032966,0.11789993586413962,0.09848285298488085,0.40506772908366534,0.3482425262728293
1783,0.48333333333333334,0.40707964601769914,0.2542372881355932,0.19819819819819817,0.3833333333333333,0.24778761061946908,0.1496506360592563,0.12222397993742976,0.2868999514220103,0.29812286235211133
1784,0.42307692307692313,0.4772727272727273,0.196078431372549,0.20930232558139536,0.25000000000000006,0.31818181818181823,0.07268417959946279,0.03985434894052862,0.32484092436605294,0.3370702297539514
1785,0.3764705882352941,0.4507042253521127,0.21686746987951808,0.20289855072463767,0.25882352941176473,0.28169014084507044,0.02916679457816502,0.112393069291347,0.30521033794356217,0.4018169112508735
1786,0.65,0.6885245901639345,0.43589743589743596,0.5084745762711865,0.375,0.3278688524590164,0.26089177643207306,0.3291705961246801,0.5606603140782828,0.4946268656716418
1787,0.26804123711340205,0.2745098039215686,0.10526315789473684,0.09999999999999999,0.14432989690721648,0.15686274509803924,0.023943187829134,0.01220026412293977,0.20693272812914826,0.18967794915738362
1788,0.4938271604938272,0.5757575757575757,0.20253164556962025,0.28125,0.2716049382716049,0.42424242424242425,0.0396752237380573,0.1635601510774433,0.31390796703296714,0.401443570854939
