sample_id,PEGASUS_post_rouge1,T5large_post_rouge1,PEGASUS_post_rouge2,T5large_post_rouge2,PEGASUS_post_rougel,T5large_post_rougel,PEGASUS_post_bleu,T5large_post_bleu,PEGASUS_post_meteor,T5large_post_meteor
810,0.379746835443038,0.3333333333333333,0.18181818181818182,0.07317073170731707,0.25316455696202533,0.16666666666666666,0.04676315670275421,0.027977729306903152,0.3027149321266968,0.18823785119428932
811,0.43396226415094336,0.3801652892561984,0.21153846153846156,0.23529411764705882,0.2830188679245283,0.24793388429752067,0.14401229939834548,0.10018144508059201,0.3062646701472229,0.3488278157465303
812,0.49090909090909085,0.2745098039215686,0.16666666666666663,0.02,0.2,0.15686274509803919,0.030932447039559215,0.010973270683400807,0.29301092727597455,0.11022044088176353
813,0.3947368421052631,0.3287671232876712,0.16216216216216217,0.11267605633802817,0.2894736842105263,0.2191780821917808,0.09176855679635781,0.01676652429098026,0.342946500634152,0.23470254957507083
814,0.14814814814814814,0.13513513513513511,0.02531645569620253,0.02777777777777778,0.12345679012345678,0.10810810810810811,0.006409912521492096,0.006419923136196434,0.11075036075036072,0.07915567282321899
815,0.2535211267605634,0.2469135802469136,0.057971014492753624,0.07594936708860758,0.19718309859154928,0.19753086419753088,0.013027212489884154,0.012360545410216943,0.13245033112582782,0.22059987337765116
816,0.037037037037037035,0.14705882352941177,0.0,0.030303030303030304,0.037037037037037035,0.14705882352941177,0,0.005508606419495829,0.02092050209205021,0.16987605135015493
817,0.3880597014925373,0.34285714285714286,0.06153846153846154,0.17647058823529413,0.208955223880597,0.2,0.007702217549402642,0.012617931623393959,0.10869565217391304,0.20664869721473492
818,0.10909090909090909,0.08695652173913043,0.0,0.0,0.07272727272727274,0.08695652173913043,0.006474049112314384,0.004620856909230222,0.0696864111498258,0.04983388704318937
819,0.6470588235294117,0.36144578313253006,0.5454545454545455,0.22222222222222227,0.6176470588235295,0.3373493975903614,0.3368735216595638,0.17133179751763253,0.4196312540610787,0.2421675191815857
820,0.37681159420289856,0.39024390243902435,0.11940298507462688,0.225,0.1739130434782609,0.2926829268292683,0.008448950989329792,0.06380575767530809,0.09174311926605505,0.22482893450635386
821,0.38961038961038963,0.4835164835164835,0.16,0.31460674157303375,0.28571428571428575,0.39560439560439564,0.08080541458930637,0.2700077368283396,0.260204081632653,0.4221429351585539
822,0.3225806451612903,0.2891566265060241,0.1,0.04938271604938272,0.3225806451612903,0.21686746987951808,0.02796320660156027,0.012595484949560398,0.18779244652406415,0.1991811607196222
823,0.33333333333333337,0.20588235294117646,0.05714285714285714,0.030303030303030304,0.27777777777777773,0.11764705882352941,0.01731053119478071,0.0067105893980628495,0.15957446808510636,0.08086253369272237
824,0.1764705882352941,0.21875,0.0,0.06451612903225808,0.11764705882352941,0.125,0.006091671452343355,0.005286264301293696,0.07389162561576354,0.06218905472636816
825,0.24242424242424246,0.18666666666666665,0.0625,0.0273972602739726,0.1818181818181818,0.10666666666666666,0.007485411649255893,0.01286057341226582,0.08064516129032258,0.09162303664921465
826,0.19718309859154928,0.3505154639175258,0.057971014492753624,0.1473684210526316,0.11267605633802817,0.2268041237113402,0.008355797668372337,0.028396955265917102,0.14090401785714285,0.25849356868585116
827,0.23333333333333334,0.39436619718309857,0.0,0.20289855072463767,0.13333333333333333,0.22535211267605634,0.007009801305576805,0.1529233662757336,0.11173184357541899,0.31027044964327194
828,0.1818181818181818,0.20338983050847456,0.0,0.07017543859649124,0.1090909090909091,0.13559322033898305,0.007239867826898426,0.029984480184650143,0.06211180124223602,0.15678254942058623
829,0.4516129032258064,0.18749999999999997,0.21978021978021978,0.0,0.2795698924731183,0.10416666666666667,0.0396941236996499,0.00609415749522256,0.25579530596470446,0.07172131147540983
830,0.35294117647058826,0.36111111111111105,0.15151515151515152,0.17142857142857143,0.23529411764705882,0.19444444444444445,0.031555102571087235,0.012439239903236598,0.16952502584686494,0.2303832116788321
831,0.36065573770491804,0.14814814814814814,0.1694915254237288,0.0,0.2622950819672131,0.09876543209876544,0.10782675111652823,0.005977500645731284,0.23442720973585174,0.08108108108108109
832,0.28571428571428575,0.3658536585365854,0.09836065573770493,0.1,0.1904761904761905,0.2682926829268293,0.01235053075638132,0.01573366652450736,0.14418191056910568,0.1804123711340206
833,0.2727272727272727,0.1111111111111111,0.0697674418604651,0.0,0.20454545454545459,0.08333333333333333,0.012237208364792296,0.005271460587797622,0.15329840613931522,0.06912442396313363
834,0.3380281690140845,0.5070422535211268,0.17391304347826086,0.34782608695652173,0.2816901408450704,0.3661971830985915,0.09090785730088144,0.06405512803666794,0.23838297208794637,0.3102836879432624
835,0.16216216216216217,0.2380952380952381,0.05555555555555555,0.04878048780487805,0.16216216216216217,0.14285714285714285,0.023343290495890606,0.014870414275337888,0.11969815248503772,0.12202551605504589
836,0.1,0.05714285714285715,0.0,0.0,0.075,0.05714285714285715,0.005495155913866061,0.005320867074949765,0.05000000000000001,0.02564102564102564
837,0.2941176470588235,0.3055555555555556,0.060606060606060615,0.14285714285714288,0.23529411764705882,0.2222222222222222,0.01130049874835922,0.016849063853686664,0.14139240127940694,0.20450306421529443
838,0.6111111111111112,0.5714285714285715,0.34285714285714286,0.3235294117647059,0.4166666666666667,0.4571428571428572,0.2053360068120542,0.1387055338471523,0.4573170731707317,0.3761058175805819
839,0.38888888888888895,0.29906542056074764,0.17142857142857143,0.057142857142857134,0.2222222222222222,0.22429906542056074,0.0925010582685658,0.013283908610261847,0.23146484608935206,0.21000453404017858
840,0.20000000000000004,0.23728813559322037,0.034482758620689655,0.03508771929824562,0.10000000000000002,0.13559322033898305,0.00867352243950218,0.00763366889834674,0.09523809523809525,0.09523809523809525
841,0.3466666666666667,0.34146341463414637,0.0821917808219178,0.1,0.21333333333333332,0.1951219512195122,0.017763100876551443,0.021445865514844033,0.17332881662149957,0.14786517479403252
842,0.35000000000000003,0.45238095238095233,0.10256410256410256,0.1951219512195122,0.225,0.33333333333333337,0.06353863091939417,0.0997552501780692,0.22363964628826713,0.32035542582417587
843,0.1388888888888889,0.23809523809523808,0.0,0.0,0.05555555555555555,0.14285714285714285,0.005477829561331077,0.006484683069914555,0.06756756756756756,0.10989010989010989
844,0.34920634920634924,0.2608695652173913,0.16393442622950816,0.029850746268656712,0.3174603174603175,0.1739130434782609,0.07569298710889658,0.011955001291462567,0.3014189926711367,0.18450184501845016
845,0.15625000000000003,0.24242424242424243,0.06451612903225806,0.0625,0.09375,0.15151515151515152,0.013220369604972077,0.006787181501568368,0.1738473167044596,0.17209128320239434
846,0.42105263157894735,0.3103448275862069,0.07272727272727272,0.07142857142857142,0.21052631578947367,0.2413793103448276,0.02123934952630704,0.040931410461557835,0.19642857142857142,0.16014234875444844
847,0.32,0.25,0.20833333333333334,0.14285714285714285,0.32,0.2222222222222222,0.10884267615693707,0.05833358915633004,0.30940253303964754,0.2775288729589805
848,0.36111111111111116,0.1971830985915493,0.17142857142857143,0.028985507246376812,0.33333333333333326,0.14084507042253522,0.033036806391421994,0.004286566854494811,0.2943894389438944,0.08223684210526316
849,0.23423423423423423,0.29473684210526313,0.05504587155963303,0.12903225806451613,0.16216216216216214,0.1894736842105263,0.012346541630589972,0.012445105985848914,0.1386216865465209,0.18190978475259412
850,0.41379310344827586,0.2105263157894737,0.17857142857142855,0.03636363636363637,0.24137931034482757,0.14035087719298248,0.10145249973866254,0.00967763449717078,0.3103469238874929,0.16537649542575653
851,0.11764705882352941,0.18867924528301888,0.04081632653061224,0.0392156862745098,0.11764705882352941,0.18867924528301888,0.0151463165231073,0.007173775053353474,0.0635593220338983,0.15630252100840336
852,0.6052631578947368,0.4324324324324324,0.37837837837837834,0.25,0.5,0.29729729729729726,0.23800153836413934,0.015521610095898258,0.435693077043288,0.17602854346247354
853,0.33766233766233766,0.5783132530120483,0.21333333333333332,0.41975308641975306,0.28571428571428575,0.5060240963855421,0.09566148195186751,0.22218317544231767,0.26772044523523814,0.47869730933242766
854,0.6352941176470588,0.5294117647058824,0.45783132530120485,0.393939393939394,0.5176470588235295,0.4999999999999999,0.2491200145065502,0.10452498041939909,0.6411196575625231,0.4434404283801875
855,0.23728813559322037,0.36619718309859156,0.03508771929824562,0.2028985507246377,0.10169491525423728,0.28169014084507044,0.015167395395213074,0.10203198615804732,0.1092128027681661,0.29832775919732446
856,0.3235294117647059,0.24615384615384614,0.15151515151515152,0.15873015873015872,0.2352941176470588,0.21538461538461537,0.030171879963756306,0.025984987978515034,0.3290414878397711,0.24563318777292575
857,0.2413793103448276,0.2222222222222222,0.03571428571428572,0.02531645569620253,0.2413793103448276,0.1728395061728395,0.007831427138678623,0.005653171078511422,0.08849557522123894,0.08310249307479226
858,0.1791044776119403,0.2820512820512821,0.061538461538461535,0.05263157894736842,0.1791044776119403,0.20512820512820512,0.027807014212994374,0.03000487960856969,0.17389807162534435,0.17083333333333334
859,0.16216216216216217,0.13513513513513514,0.0,0.0,0.1081081081081081,0.05405405405405405,0.004379843643203392,0.0038527255942901,0.06666666666666667,0.0556792873051225
860,0.10000000000000002,0.27692307692307694,0.0,0.03174603174603175,0.10000000000000002,0.2153846153846154,0.006352070637476881,0.008171961429063148,0.06024096385542169,0.1339285714285714
861,0.28125000000000006,0.2727272727272727,0.12903225806451613,0.03125,0.1875,0.21212121212121213,0.03534463771208918,0.007151882606964143,0.12162162162162161,0.14301915322580644
862,0.39999999999999997,0.5227272727272727,0.1379310344827586,0.39534883720930225,0.26666666666666666,0.4999999999999999,0.03553191557775194,0.21655050988024419,0.2733630006357278,0.5643810554524841
863,0.36000000000000004,0.32142857142857145,0.20833333333333334,0.14814814814814814,0.32,0.25,0.017860092878992276,0.015237428485138389,0.2876628038149933,0.34260670731707316
864,0.3692307692307692,0.29411764705882354,0.12698412698412698,0.06060606060606061,0.1846153846153846,0.17647058823529413,0.025431962701533358,0.012326283086821247,0.16396103896103892,0.1367689588688946
865,0.44155844155844154,0.32,0.18666666666666668,0.1917808219178082,0.3636363636363636,0.26666666666666666,0.03272544621411148,0.024717509662246014,0.3115106117353309,0.12036906108597285
866,0.3440860215053763,0.33663366336633666,0.10989010989010989,0.0404040404040404,0.2580645161290322,0.1584158415841584,0.014935939946650793,0.013858539833932799,0.19138020868124675,0.19806482655025112
867,0.2711864406779661,0.21818181818181817,0.14035087719298248,0.0,0.2711864406779661,0.1818181818181818,0.04689484615667917,0.0062037773303749814,0.18899700598802396,0.07575757575757576
868,0.38596491228070173,0.4411764705882353,0.10909090909090909,0.12121212121212122,0.2456140350877193,0.2647058823529412,0.017448767890681335,0.018269980611210764,0.2272181390209925,0.3746798551620595
869,0.2222222222222222,0.4,0.07692307692307691,0.10344827586206896,0.2222222222222222,0.16666666666666666,0.03392268780792677,0.017824493553370194,0.1556163828061638,0.26571428571428574
870,0.37837837837837834,0.5128205128205129,0.1111111111111111,0.2105263157894737,0.13513513513513511,0.25641025641025644,0.015013144370355695,0.016916722834543877,0.23557397176181705,0.27644201578627803
871,0.5647058823529412,0.40449438202247195,0.4096385542168674,0.29885057471264365,0.3764705882352941,0.35955056179775274,0.2676568866550308,0.17930287637968184,0.4103937686647579,0.3155006858710563
872,0.20289855072463767,0.33898305084745767,0.059701492537313425,0.17543859649122806,0.17391304347826086,0.27118644067796616,0.012758740645323502,0.024057693354008966,0.14000822368421054,0.18982263513513511
873,0.30952380952380953,0.27956989247311825,0.04878048780487805,0.0,0.16666666666666669,0.15053763440860216,0.00850385030652848,0.005829475502990037,0.10436432637571158,0.10261194029850747
874,0.5479452054794521,0.4375,0.3098591549295775,0.2903225806451613,0.3013698630136986,0.28125000000000006,0.10364575717628417,0.03473558750899167,0.35118110236220473,0.2562204446015822
875,0.3768115942028985,0.35616438356164387,0.11940298507462685,0.22535211267605634,0.26086956521739135,0.24657534246575347,0.03089943529629552,0.04383265212541275,0.31820066334991703,0.37190444882752566
876,0.3947368421052631,0.3870967741935484,0.27027027027027023,0.04395604395604396,0.36842105263157887,0.23655913978494625,0.22638115411977836,0.013447816951247835,0.3005026267932916,0.22615872896634617
877,0.26666666666666666,0.35483870967741943,0.0,0.10000000000000002,0.09999999999999999,0.25806451612903225,0.007973316896902657,0.08371081420321756,0.06134969325153375,0.23373983739837395
878,0.5194805194805195,0.47727272727272724,0.4266666666666667,0.3023255813953489,0.4415584415584416,0.3181818181818182,0.23562415267709014,0.18555503742763957,0.34461265614558173,0.2958776958776959
879,0.4324324324324324,0.37209302325581395,0.2222222222222222,0.14285714285714288,0.29729729729729726,0.2093023255813954,0.04467435389394591,0.03582881167776471,0.35319854287531566,0.3763194444444445
880,0.25,0.2622950819672131,0.11111111111111112,0.1016949152542373,0.2142857142857143,0.19672131147540983,0.08914609827874222,0.07837655860096929,0.21767241379310345,0.21398305084745764
881,0.1038961038961039,0.16867469879518074,0.0,0.0,0.07792207792207792,0.12048192771084337,0.005369335114243934,0.00614135294730357,0.0697674418604651,0.06960556844547562
882,0.3214285714285714,0.27692307692307694,0.11111111111111112,0.09523809523809525,0.25,0.1846153846153846,0.020750198923629275,0.016132673522510122,0.25972513393897045,0.23207720588235295
883,0.25000000000000006,0.4225352112676056,0.05714285714285714,0.20289855072463767,0.16666666666666663,0.36619718309859156,0.01222498616281612,0.07198169585307328,0.1657418224299065,0.3716735253772291
884,0.5,0.1818181818181818,0.16129032258064516,0.0,0.375,0.12121212121212122,0.044122609165664364,0.007206793380691218,0.34641965606508873,0.07418397626112759
885,0.44155844155844154,0.3783783783783784,0.18666666666666665,0.16666666666666666,0.2597402597402597,0.24324324324324326,0.04588650239487299,0.08446197414995509,0.33478888004350876,0.262591275042127
886,0.360655737704918,0.4931506849315068,0.06779661016949153,0.11267605633802817,0.19672131147540986,0.2465753424657534,0.014233752667316437,0.016132673522510122,0.16266033907630942,0.2535903807277628
887,0.46464646464646464,0.2916666666666667,0.3092783505154639,0.12765957446808512,0.4444444444444445,0.22916666666666669,0.1327603284308896,0.016766915204048567,0.2934796853040991,0.14855951110679988
888,0.4705882352941177,0.5,0.21686746987951805,0.26666666666666666,0.3764705882352941,0.391304347826087,0.06493754994582401,0.1085040373236718,0.1765141299249531,0.3186172428154935
889,0.4528301886792453,0.761904761904762,0.35294117647058826,0.6557377049180327,0.3773584905660377,0.7301587301587301,0.25368397143990856,0.4489965421966536,0.3675432006010519,0.6956881533101047
890,0.5102040816326531,0.10666666666666666,0.20833333333333334,0.0,0.32653061224489793,0.08,0.09153316949747568,0.003385843118629583,0.35809341880205253,0.030425963488843816
891,0.33766233766233766,0.2626262626262626,0.24,0.08247422680412371,0.33766233766233766,0.14141414141414144,0.14551019064544768,0.02319549797997616,0.21749408983451535,0.16268031172678457
892,0.2191780821917808,0.30136986301369856,0.0,0.0,0.136986301369863,0.2191780821917808,0.0057332889064899495,0.006160819869371573,0.09009009009009009,0.1126126126126126
893,0.32608695652173914,0.3,0.06666666666666667,0.0,0.17391304347826086,0.175,0.012369504102434412,0.0066423246025527,0.10683760683760685,0.13129102844638948
894,0.08,0.08108108108108109,0.0273972602739726,0.027777777777777776,0.08,0.08108108108108109,0.005223577740745086,0.005223577740745086,0.07744107744107745,0.07744107744107745
895,0.31578947368421056,0.46575342465753417,0.08108108108108109,0.1408450704225352,0.2105263157894737,0.273972602739726,0.01210698321212417,0.041195663031027153,0.18078966479379283,0.34875
896,0.20833333333333334,0.07547169811320754,0.043478260869565216,0.0,0.16666666666666669,0.07547169811320754,0.007987276352377327,0.006510755202591488,0.17884615384615385,0.07009345794392523
897,0.5070422535211268,0.3666666666666667,0.31884057971014496,0.20689655172413793,0.4507042253521127,0.29999999999999993,0.1543252261021413,0.1264203703898735,0.49821124860711974,0.29178705892653883
898,0.3614457831325302,0.4473684210526315,0.024691358024691357,0.2162162162162162,0.19277108433734938,0.2105263157894737,0.011993066741911055,0.032792280007370174,0.18623895862389586,0.22639627659574468
899,0.41025641025641024,0.3684210526315789,0.2105263157894737,0.16216216216216214,0.38461538461538464,0.3157894736842105,0.08233704128013336,0.01608898659758611,0.34278382011487224,0.3097643097643098
900,0.1728395061728395,0.4918032786885246,0.0,0.10169491525423728,0.1234567901234568,0.36065573770491804,0.005846046710803097,0.034276053355084005,0.11049723756906077,0.22928994082840234
901,0.5176470588235293,0.21739130434782608,0.3132530120481928,0.08888888888888888,0.44705882352941173,0.15217391304347827,0.1921089863492473,0.010563649072923838,0.37713110774766534,0.16169237461103486
902,0.21739130434782608,0.2921348314606742,0.044444444444444446,0.09195402298850575,0.13043478260869568,0.15730337078651685,0.005923625523450718,0.013716549481565737,0.14779069767441858,0.18472070174466138
903,0.2191780821917808,0.28125,0.05633802816901408,0.06451612903225806,0.19178082191780818,0.21875000000000003,0.009799721254889713,0.01182847553469211,0.22736378205128205,0.2595336076817559
904,0.15686274509803924,0.27777777777777773,0.04081632653061224,0.0857142857142857,0.11764705882352941,0.25,0.014932624667023326,0.01182847553469211,0.13098591549295774,0.1908335350601146
905,0.6,0.4210526315789474,0.3793103448275862,0.16216216216216217,0.5,0.23684210526315788,0.17202650214787163,0.01182847553469211,0.4375,0.27072310405643746
906,0.32,0.3157894736842105,0.08333333333333333,0.05405405405405406,0.20000000000000004,0.15789473684210525,0.016343619398387597,0.010746774156890347,0.09363295880149812,0.21615646258503396
907,0.17543859649122806,0.26315789473684204,0.0,0.0,0.17543859649122806,0.13157894736842102,0.007239867826898426,0.006115004303675009,0.06211180124223602,0.1023391812865497
908,0.5714285714285715,0.4262295081967213,0.4444444444444444,0.27118644067796616,0.5714285714285715,0.4262295081967213,0.33834356425445183,0.1759046596549957,0.5627906976744186,0.4364517819706498
909,0.15625,0.17142857142857143,0.06451612903225808,0.058823529411764705,0.15625,0.14285714285714285,0.009508355169870957,0.014808812083665888,0.0390625,0.10933048433048431
910,0.2571428571428571,0.4050632911392405,0.1764705882352941,0.18181818181818182,0.22857142857142856,0.3037974683544304,0.09747646166959945,0.016936921942561224,0.19424096009975064,0.24179255633386781
911,0.4675324675324675,0.3582089552238806,0.13333333333333333,0.18461538461538463,0.2597402597402597,0.2686567164179105,0.037179161922018235,0.07293758315006806,0.29524325676408053,0.16957453321089683
912,0.20930232558139536,0.18823529411764706,0.0,0.024096385542168672,0.11627906976744186,0.1411764705882353,0.006888727020558486,0.0054401197565873876,0.1211453744493392,0.05580357142857143
913,0.5454545454545455,0.4303797468354431,0.21874999999999997,0.18181818181818182,0.393939393939394,0.30379746835443033,0.16655594232099227,0.10712127995039299,0.3576487252124646,0.3281259461095974
914,0.4615384615384615,0.43037974683544306,0.2105263157894737,0.20779220779220778,0.30769230769230765,0.3291139240506329,0.0856011448584366,0.07910178336476144,0.33204864920621524,0.37968511173001
915,0.3132530120481927,0.4927536231884058,0.07407407407407408,0.208955223880597,0.16867469879518074,0.2898550724637681,0.015710439879470243,0.11868366806904956,0.1987826987826988,0.2682692307692308
916,0.36781609195402293,0.25,0.09411764705882353,0.046511627906976744,0.20689655172413793,0.11363636363636363,0.013511773985136005,0.01066343762432422,0.12096774193548389,0.09054325955734407
917,0.21333333333333332,0.2716049382716049,0.0,0.05063291139240506,0.15999999999999998,0.14814814814814817,0.005742483616446685,0.006345227986179461,0.09174311926605505,0.15502863645691473
918,0.5333333333333333,0.2985074626865672,0.3103448275862069,0.12307692307692308,0.5,0.208955223880597,0.0991702165632683,0.02709108094415167,0.34358638743455494,0.17693357453426004
919,0.3733333333333333,0.25,0.1643835616438356,0.057142857142857134,0.3733333333333333,0.19444444444444448,0.04187959153642703,0.027780532065977758,0.3366537091026887,0.16025641025641027
920,0.4225352112676056,0.43478260869565216,0.17391304347826086,0.1791044776119403,0.3661971830985915,0.34782608695652173,0.02295357692506105,0.02146295243791772,0.2574468800430339,0.2581803469377434
921,0.26229508196721313,0.136986301369863,0.06779661016949153,0.0,0.1639344262295082,0.08219178082191782,0.024851756574103046,0.006086025152896282,0.15207047325102882,0.07537688442211055
922,0.3829787234042554,0.3529411764705882,0.3111111111111111,0.2857142857142857,0.3829787234042554,0.3137254901960784,0.2102369368326755,0.1383690338431511,0.2673523869346734,0.28061224489795916
923,0.5,0.509090909090909,0.3703703703703704,0.3773584905660378,0.42857142857142855,0.43636363636363634,0.2737932447148163,0.2770840545468946,0.4072768475387133,0.4398913432584388
924,0.2903225806451613,0.23076923076923075,0.1,0.052631578947368425,0.12903225806451613,0.17948717948717952,0.012847690977489903,0.013365863767826365,0.18290201822916666,0.158875
925,0.38095238095238093,0.32,0.13114754098360656,0.0821917808219178,0.31746031746031744,0.18666666666666665,0.07861539293399739,0.006722791268893393,0.23537037037037042,0.1607142857142857
926,0.28125,0.16438356164383564,0.06451612903225808,0.0,0.18750000000000003,0.1095890410958904,0.015021239977027565,0.006409912521492096,0.1612215909090909,0.08823529411764705
927,0.35294117647058826,0.3243243243243243,0.0816326530612245,0.0,0.3137254901960785,0.3243243243243243,0.007678432706586176,0.011451997463067555,0.23625213632250933,0.1570680628272251
928,0.5306122448979592,0.32142857142857145,0.3829787234042554,0.11111111111111109,0.5306122448979592,0.25,0.1771672685027266,0.031748934862197195,0.487431693989071,0.29971150763970505
929,0.5352112676056338,0.6666666666666666,0.2608695652173913,0.5,0.2535211267605634,0.4615384615384615,0.17056540329425685,0.334899144211246,0.3629632285709163,0.591409669211196
930,0.3272727272727273,0.23728813559322035,0.07547169811320754,0.03508771929824561,0.2909090909090909,0.16949152542372883,0.01806193387447607,0.008186841244220632,0.2211934156378601,0.19851912313432837
931,0.4444444444444445,0.3939393939393939,0.2622950819672131,0.1875,0.41269841269841273,0.2727272727272727,0.16500462906194566,0.02306344333794517,0.3688161655194622,0.23123799983304116
932,0.5679012345679012,0.20512820512820512,0.3037974683544304,0.07894736842105263,0.41975308641975306,0.15384615384615385,0.11596553793359075,0.006081389695809871,0.4423868312757202,0.18829591152815012
933,0.12000000000000001,0.3636363636363636,0.0,0.14285714285714288,0.12000000000000001,0.2727272727272727,0.006032401726201458,0.019900763312868126,0.04739336492890995,0.2505446623093682
934,0.2333333333333333,0.2388059701492537,0.10344827586206898,0.0,0.2333333333333333,0.14925373134328357,0.07103702656973529,0.006708839685423083,0.2601273148148148,0.12635379061371843
935,0.2962962962962963,0.40963855421686746,0.025316455696202528,0.12345679012345678,0.12345679012345678,0.24096385542168672,0.0119205505813795,0.017412620575151496,0.16110201358563805,0.2738611713665944
936,0.3116883116883116,0.2857142857142857,0.13333333333333333,0.10666666666666666,0.2597402597402597,0.23376623376623376,0.06400178381760215,0.011381305436860422,0.23619047619047623,0.1688988095238095
937,0.3384615384615384,0.3661971830985915,0.22222222222222224,0.02898550724637681,0.30769230769230765,0.22535211267605634,0.16010703200635582,0.01542345413162388,0.21196581196581196,0.1527777777777778
938,0.5245901639344263,0.40625,0.3728813559322034,0.2580645161290323,0.4918032786885245,0.375,0.2562221905348596,0.1768270333483627,0.37270194986072425,0.298591927562922
939,0.2592592592592593,0.39436619718309857,0.15384615384615385,0.1739130434782609,0.2592592592592593,0.28169014084507044,0.13597796343834895,0.02818128039562268,0.25665991587474685,0.384662910241202
940,0.3137254901960784,0.28125,0.08163265306122448,0.0967741935483871,0.27450980392156865,0.18749999999999997,0.018584514906732345,0.0371749241029078,0.20489495343296515,0.23174128112399717
941,0.36065573770491804,0.30588235294117644,0.13559322033898305,0.07228915662650602,0.29508196721311475,0.2588235294117647,0.02139709913361407,0.011067926155676427,0.15723270440251572,0.17699115044247785
942,0.3614457831325301,0.2608695652173913,0.09876543209876543,0.04444444444444444,0.24096385542168672,0.15217391304347827,0.02858174783840041,0.006651640607160381,0.19604086845466157,0.10204081632653063
943,0.3880597014925374,0.39999999999999997,0.061538461538461535,0.029411764705882353,0.20895522388059704,0.22857142857142856,0.015851755112496996,0.008932433195406009,0.1769911504424779,0.16129032258064516
944,0.40506329113924044,0.47887323943661975,0.15584415584415584,0.2898550724637681,0.20253164556962022,0.39436619718309857,0.018673026059983527,0.11319894182761599,0.20702293870070973,0.273321449792038
945,0.52,0.5789473684210527,0.41666666666666663,0.5000000000000001,0.36,0.47368421052631576,0.23386786214190372,0.21242331421242214,0.4320805457169094,0.3729423868312757
946,0.3908045977011494,0.27586206896551724,0.11764705882352941,0.047058823529411764,0.20689655172413796,0.16091954022988506,0.014187468588792001,0.014978640318926921,0.18343195266272186,0.1974022633744856
947,0.372093023255814,0.28,0.14634146341463414,0.08333333333333334,0.186046511627907,0.24000000000000002,0.024178614976744797,0.009186672262412125,0.2209268854346574,0.21534792368125702
948,0.4150943396226415,0.4067796610169491,0.19607843137254902,0.17543859649122806,0.339622641509434,0.3050847457627119,0.04216305190016265,0.008512418834400097,0.2743377483443709,0.26103278777075567
949,0.29850746268656714,0.2988505747126437,0.12307692307692307,0.047058823529411764,0.208955223880597,0.13793103448275862,0.03192532051078343,0.015378421668191944,0.16336760925449872,0.210562414266118
950,0.37037037037037035,0.3235294117647059,0.07692307692307693,0.06060606060606061,0.25925925925925924,0.20588235294117646,0.017448767890681335,0.012230008607350008,0.23232805676855894,0.24030889600162583
951,0.2641509433962264,0.4,0.11764705882352941,0.125,0.2641509433962264,0.23999999999999996,0.04215458721124646,0.019427446513842185,0.33585285966238354,0.2180455942622951
952,0.4666666666666667,0.1917808219178082,0.1379310344827586,0.056338028169014086,0.36666666666666664,0.1643835616438356,0.02097751430481984,0.006211915815063893,0.2384359195756753,0.08620689655172416
953,0.43373493975903615,0.23529411764705882,0.19753086419753085,0.07228915662650602,0.3614457831325302,0.16470588235294117,0.07554465988847604,0.006224159619936885,0.21778247974537035,0.1464285714285714
954,0.11267605633802817,0.16867469879518074,0.0,0.0,0.08450704225352113,0.0963855421686747,0.00467456230563731,0.005641969678113188,0.03614457831325302,0.0702576112412178
955,0.5200000000000001,0.21333333333333335,0.33333333333333337,0.0547945205479452,0.31999999999999995,0.16,0.07109139861609622,0.009083071358608565,0.5707241476472246,0.22543697033898308
956,0.5405405405405405,0.3529411764705882,0.25,0.15151515151515152,0.4324324324324324,0.2941176470588235,0.025071801663833316,0.03718115767045082,0.348756906077348,0.2831215130680372
957,0.65625,0.5833333333333334,0.41935483870967744,0.3142857142857143,0.5625,0.4722222222222222,0.21842593539754393,0.15419283939507827,0.5314855072463769,0.4533256736338454
958,0.17391304347826086,0.18421052631578944,0.029850746268656716,0.0,0.11594202898550725,0.10526315789473685,0.006091671452343355,0.006832262571674554,0.07389162561576354,0.08454106280193235
959,0.47058823529411764,0.3661971830985916,0.21212121212121213,0.14492753623188404,0.3529411764705882,0.28169014084507044,0.11079648892321042,0.016699101252691334,0.2747909199522103,0.16833333333333333
960,0.19999999999999998,0.3103448275862069,0.08333333333333334,0.17857142857142858,0.19999999999999998,0.20689655172413796,0.017554679594930896,0.014558491217854977,0.14761904761904762,0.296010296010296
961,0.3278688524590164,0.4415584415584415,0.06779661016949153,0.24,0.22950819672131148,0.36363636363636365,0.01549256890938189,0.0493410467144394,0.13067897458711003,0.2785503926701571
962,0.26666666666666666,0.2921348314606742,0.11363636363636365,0.11494252873563218,0.2222222222222222,0.2247191011235955,0.06043355220907111,0.005844941052207697,0.21576500422654266,0.22837706511175898
963,0.2641509433962264,0.2857142857142857,0.03921568627450981,0.0,0.15094339622641512,0.14285714285714285,0.018693000799960027,0.009772992164303737,0.19632149446494465,0.10989010989010987
964,0.30303030303030304,0.2686567164179104,0.1875,0.15384615384615385,0.30303030303030304,0.2686567164179104,0.10490894282140378,0.006893281774601134,0.31530944625407165,0.1858600583090379
965,0.38596491228070173,0.11428571428571428,0.21818181818181817,0.029411764705882353,0.3157894736842105,0.08571428571428572,0.21967173367972778,0.011046521990823278,0.3074151391232234,0.08250825082508251
966,0.46428571428571425,0.4067796610169491,0.22222222222222224,0.28070175438596495,0.2857142857142857,0.2711864406779661,0.1186902969921424,0.07945856418259509,0.28589743589743594,0.23885350318471338
